country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Mecklenburg-Vorpommern,1936,120.387678171898,21,2020-10-22T22:00:00
DE,Sachsen-Anhalt,3642,165.939031758052,73,2020-10-22T22:00:00
DE,Bremen,3876,568.994219042222,63,2020-10-22T22:00:00
DE,Saarland,4856,492.052281568204,178,2020-10-22T22:00:00
DE,Thüringen,5394,252.838456194823,201,2020-10-22T22:00:00
DE,Brandenburg,6020,238.709572531428,179,2020-10-22T22:00:00
DE,Schleswig-Holstein,6284,216.408100770962,164,2020-10-22T22:00:00
DE,Hamburg,10683,578.318183811313,283,2020-10-22T22:00:00
DE,Sachsen,12071,296.441207464395,272,2020-10-22T22:00:00
DE,Rheinland-Pfalz,15186,370.941861592715,267,2020-10-22T22:00:00
DE,Berlin,24481,667.149749106893,245,2020-10-22T22:00:00
DE,Niedersachsen,28078,351.25565326696,723,2020-10-22T22:00:00
DE,Hessen,29398,467.519497207415,600,2020-10-22T22:00:00
DE,Baden-Württemberg,65085,586.330539258336,1957,2020-10-22T22:00:00
DE,Bayern,86054,655.66266204039,2734,2020-10-22T22:00:00
DE,Nordrhein-Westfalen,100247,558.565585167754,1994,2020-10-22T22:00:00
