country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Mecklenburg-Vorpommern,798,49.5752248124621,20,2020-06-26T22:00:00
DE,Bremen,1659,242.903954107405,50,2020-06-26T22:00:00
DE,Sachsen-Anhalt,1865,84.4533018524028,58,2020-06-26T22:00:00
DE,Saarland,2802,282.884860208236,172,2020-06-26T22:00:00
DE,Schleswig-Holstein,3146,108.605895235702,152,2020-06-26T22:00:00
DE,Thüringen,3248,151.552974717063,181,2020-06-26T22:00:00
DE,Brandenburg,3437,136.827769388877,165,2020-06-26T22:00:00
DE,Hamburg,5178,281.232840478845,259,2020-06-26T22:00:00
DE,Sachsen,5444,133.498874553481,222,2020-06-26T22:00:00
DE,Rheinland-Pfalz,6971,170.655231876664,235,2020-06-26T22:00:00
DE,Berlin,8145,223.4674577058,213,2020-06-26T22:00:00
DE,Hessen,10731,171.262801020586,506,2020-06-26T22:00:00
DE,Niedersachsen,13456,168.569842233861,627,2020-06-26T22:00:00
DE,Baden-Württemberg,35530,320.971083423303,1829,2020-06-26T22:00:00
DE,Nordrhein-Westfalen,42571,237.393790800925,1674,2020-06-26T22:00:00
DE,Bayern,48262,369.068056128138,2591,2020-06-26T22:00:00
