country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Bremen,34202,5028.74450472704,521,2021-10-14T22:00:00
DE,Saarland,48491,4927.99222757119,1059,2021-10-14T22:00:00
DE,Mecklenburg-Vorpommern,50669,3145.63060988072,1211,2021-10-14T22:00:00
DE,Schleswig-Holstein,77960,2678.2324902306,1701,2021-10-14T22:00:00
DE,Hamburg,94000,5074.28428299823,1761,2021-10-14T22:00:00
DE,Sachsen-Anhalt,106650,4890.66733190137,3557,2021-10-14T22:00:00
DE,Brandenburg,118983,4700.89539171363,3870,2021-10-14T22:00:00
DE,Thüringen,140235,6614.11908197055,4435,2021-10-14T22:00:00
DE,Rheinland-Pfalz,185521,4526.67888446954,4036,2021-10-14T22:00:00
DE,Berlin,212894,5810.28621583324,3663,2021-10-14T22:00:00
DE,Sachsen,305704,7535.33265581136,10243,2021-10-14T22:00:00
DE,Niedersachsen,308070,3849.22897346022,6019,2021-10-14T22:00:00
DE,Hessen,341238,5422.36849757689,7794,2021-10-14T22:00:00
DE,Baden-Württemberg,593546,5345.79574266262,10806,2021-10-14T22:00:00
DE,Bayern,757233,5762.72796200784,15844,2021-10-14T22:00:00
DE,Nordrhein-Westfalen,978762,5460.14436361019,18006,2021-10-14T22:00:00
