country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Bremen,27392,4021.12736016629,483,2021-06-21T22:00:00
DE,Saarland,41389,4193.8945390911,1019,2021-06-21T22:00:00
DE,Mecklenburg-Vorpommern,44103,2742.48851777646,1148,2021-06-21T22:00:00
DE,Schleswig-Holstein,63780,2196.45268414577,1619,2021-06-21T22:00:00
DE,Hamburg,77135,4175.65974990973,1587,2021-06-21T22:00:00
DE,Sachsen-Anhalt,99176,4518.71757650646,3414,2021-06-21T22:00:00
DE,Brandenburg,108642,4307.95438188694,3788,2021-06-21T22:00:00
DE,Thüringen,128669,6031.23309605705,4316,2021-06-21T22:00:00
DE,Rheinland-Pfalz,154929,3784.38375310798,3871,2021-06-21T22:00:00
DE,Berlin,179912,4902.91432789997,3545,2021-06-21T22:00:00
DE,Niedersachsen,260679,3261.0931133976,5733,2021-06-21T22:00:00
DE,Sachsen,285668,7015.47235970001,10024,2021-06-21T22:00:00
DE,Hessen,290249,4615.86048523556,7490,2021-06-21T22:00:00
DE,Baden-Württemberg,499515,4499.97540627837,10170,2021-06-21T22:00:00
DE,Bayern,646581,4926.43014484785,15201,2021-06-21T22:00:00
DE,Nordrhein-Westfalen,814963,4540.88685930819,17064,2021-06-21T22:00:00
