country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Mecklenburg-Vorpommern,801,49.7615978380729,20,2020-06-27T22:00:00
DE,Bremen,1661,243.196785878481,50,2020-06-27T22:00:00
DE,Sachsen-Anhalt,1868,84.589151667715,58,2020-06-27T22:00:00
DE,Saarland,2805,283.1877347909,173,2020-06-27T22:00:00
DE,Schleswig-Holstein,3147,108.640417135014,152,2020-06-27T22:00:00
DE,Thüringen,3250,151.646295514303,181,2020-06-27T22:00:00
DE,Brandenburg,3417,136.031564737211,165,2020-06-27T22:00:00
DE,Hamburg,5178,281.232840478845,259,2020-06-27T22:00:00
DE,Sachsen,5444,133.498874553481,222,2020-06-27T22:00:00
DE,Rheinland-Pfalz,6974,170.728674093796,235,2020-06-27T22:00:00
DE,Berlin,8168,224.098489200856,213,2020-06-27T22:00:00
DE,Hessen,10761,171.74158995271,506,2020-06-27T22:00:00
DE,Niedersachsen,13478,168.845446910522,628,2020-06-27T22:00:00
DE,Baden-Württemberg,35530,320.971083423303,1829,2020-06-27T22:00:00
DE,Nordrhein-Westfalen,42723,238.241406694415,1674,2020-06-27T22:00:00
DE,Bayern,48294,369.312765791975,2592,2020-06-27T22:00:00
