country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Bremen,135555,19930.7485333686,705,2022-03-20T23:00:00
DE,Saarland,213507,21698.0643115638,1477,2022-03-20T23:00:00
DE,Mecklenburg-Vorpommern,342257,21247.9838884909,1901,2022-03-20T23:00:00
DE,Hamburg,402892,21748.814290912,2350,2022-03-20T23:00:00
DE,Schleswig-Holstein,432426,14855.5331300726,2223,2022-03-20T23:00:00
DE,Thüringen,530619,25026.4003505269,6726,2022-03-20T23:00:00
DE,Sachsen-Anhalt,537448,24645.8450651264,4907,2022-03-20T23:00:00
DE,Brandenburg,628833,24844.5420930507,5340,2022-03-20T23:00:00
DE,Rheinland-Pfalz,759477,18531.1015957238,5151,2022-03-20T23:00:00
DE,Berlin,840010,22925.4865057826,4319,2022-03-20T23:00:00
DE,Sachsen,1174024,28938.6510673929,14540,2022-03-20T23:00:00
DE,Hessen,1279250,20327.6449297125,9483,2022-03-20T23:00:00
DE,Niedersachsen,1420058,17743.1375907877,7798,2022-03-20T23:00:00
DE,Baden-Württemberg,2717383,24474.2184642534,14790,2022-03-20T23:00:00
DE,Bayern,3551401,27027.0284668029,22093,2022-03-20T23:00:00
DE,Nordrhein-Westfalen,3807191,21238.8838960212,23126,2022-03-20T23:00:00
