country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Bremen,304369,44994.1829782265,987,2023-03-27T22:00:00
DE,Saarland,494429,50331.3489720547,2161,2023-03-27T22:00:00
DE,Mecklenburg-Vorpommern,714067,44320.0551155689,2789,2023-03-27T22:00:00
DE,Hamburg,808640,43617.4946802342,3646,2023-03-27T22:00:00
DE,Thüringen,886264,42025.6792404248,8338,2023-03-27T22:00:00
DE,Sachsen-Anhalt,963798,44429.9489271191,6325,2023-03-27T22:00:00
DE,Brandenburg,1117083,44016.5918794831,6535,2023-03-27T22:00:00
DE,Schleswig-Holstein,1178134,40319.3697478273,3509,2023-03-27T22:00:00
DE,Berlin,1435909,39046.0892700203,5645,2023-03-27T22:00:00
DE,Rheinland-Pfalz,1774274,43206.6353584635,7051,2023-03-27T22:00:00
DE,Sachsen,1960945,48502.2020765758,16884,2023-03-27T22:00:00
DE,Hessen,2934834,46621.5420863836,12548,2023-03-27T22:00:00
DE,Niedersachsen,3870305,48215.897010987,13889,2023-03-27T22:00:00
DE,Baden-Württemberg,5071589,45588.7838907535,19461,2023-03-27T22:00:00
DE,Bayern,6753744,51254.0763295773,28945,2023-03-27T22:00:00
DE,Nordrhein-Westfalen,8069914,45021.4679933283,31780,2023-03-27T22:00:00
