country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Bremen,302890,44775.5457430783,962,2023-02-27T23:00:00
DE,Saarland,490308,49911.8438679572,2119,2023-02-27T23:00:00
DE,Mecklenburg-Vorpommern,710378,44091.0896496934,2759,2023-02-27T23:00:00
DE,Hamburg,806020,43476.1736522586,3604,2023-02-27T23:00:00
DE,Thüringen,882095,41827.9897745847,8268,2023-02-27T23:00:00
DE,Sachsen-Anhalt,959161,44216.1887064349,6269,2023-02-27T23:00:00
DE,Brandenburg,1111758,43806.7700920615,6473,2023-02-27T23:00:00
DE,Schleswig-Holstein,1173529,40161.7724815666,3466,2023-02-27T23:00:00
DE,Berlin,1427574,38819.4390059258,5531,2023-02-27T23:00:00
DE,Rheinland-Pfalz,1763119,42934.9918482595,6937,2023-02-27T23:00:00
DE,Sachsen,1952541,48294.3367329524,16789,2023-02-27T23:00:00
DE,Hessen,2919168,46372.6785805344,12321,2023-02-27T23:00:00
DE,Niedersachsen,3852045,47988.4156420973,13565,2023-02-27T23:00:00
DE,Baden-Württemberg,5050159,45396.1484783061,19185,2023-02-27T23:00:00
DE,Bayern,6726071,51044.0662885884,28477,2023-02-27T23:00:00
DE,Nordrhein-Westfalen,8017217,44727.4752322103,31226,2023-02-27T23:00:00
