country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Bremen,18334,2691.41899172345,355,2021-03-04T23:00:00
DE,Mecklenburg-Vorpommern,25295,1572.9371484288,766,2021-03-04T23:00:00
DE,Saarland,29340,2972.98474901382,887,2021-03-04T23:00:00
DE,Schleswig-Holstein,43337,1492.43759756703,1320,2021-03-04T23:00:00
DE,Hamburg,52722,2854.07575464758,1301,2021-03-04T23:00:00
DE,Sachsen-Anhalt,61930,2821.69254167384,2479,2021-03-04T23:00:00
DE,Brandenburg,77632,3078.3225140797,3067,2021-03-04T23:00:00
DE,Thüringen,78325,3671.40750490537,2930,2021-03-04T23:00:00
DE,Rheinland-Pfalz,103523,2528.71159868712,3151,2021-03-04T23:00:00
DE,Berlin,131131,3573.54739390286,2873,2021-03-04T23:00:00
DE,Niedersachsen,167887,2100.26561222417,4410,2021-03-04T23:00:00
DE,Hessen,191451,3044.66546227147,5916,2021-03-04T23:00:00
DE,Sachsen,196851,4834.29277860771,7940,2021-03-04T23:00:00
DE,Baden-Württemberg,321162,2893.24865405678,8216,2021-03-04T23:00:00
DE,Bayern,443181,3376.68480518886,12583,2021-03-04T23:00:00
DE,Nordrhein-Westfalen,540421,3011.16813572419,13310,2021-03-04T23:00:00
