country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Mecklenburg-Vorpommern,805,50.0100952055539,20,2020-07-08T22:00:00
DE,Bremen,1684,246.564351245853,54,2020-07-08T22:00:00
DE,Sachsen-Anhalt,1898,85.9476498208367,60,2020-07-08T22:00:00
DE,Saarland,2809,283.591567567786,174,2020-07-08T22:00:00
DE,Schleswig-Holstein,3200,110.470077798552,153,2020-07-08T22:00:00
DE,Thüringen,3286,153.326069864615,182,2020-07-08T22:00:00
DE,Brandenburg,3483,138.65904008771,168,2020-07-08T22:00:00
DE,Hamburg,5230,284.057117749008,261,2020-07-08T22:00:00
DE,Sachsen,5466,134.038363025226,225,2020-07-08T22:00:00
DE,Rheinland-Pfalz,7112,174.107016081887,236,2020-07-08T22:00:00
DE,Berlin,8537,234.222429273716,216,2020-07-08T22:00:00
DE,Hessen,11062,176.545438905016,514,2020-07-08T22:00:00
DE,Niedersachsen,13754,172.303032854082,640,2020-07-08T22:00:00
DE,Baden-Württemberg,35942,324.693010987907,1838,2020-07-08T22:00:00
DE,Nordrhein-Westfalen,44492,248.106094296934,1698,2020-07-08T22:00:00
DE,Bayern,49023,374.887557821261,2609,2020-07-08T22:00:00
