country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Bremen,299069,44210.6959286761,937,2023-01-08T23:00:00
DE,Saarland,481261,48990.8871397916,2036,2023-01-08T23:00:00
DE,Mecklenburg-Vorpommern,701702,43552.5956453735,2692,2023-01-08T23:00:00
DE,Hamburg,798754,43084.2505265826,3419,2023-01-08T23:00:00
DE,Thüringen,875068,41494.7770433641,8141,2023-01-08T23:00:00
DE,Sachsen-Anhalt,948302,43715.6016379832,6163,2023-01-08T23:00:00
DE,Brandenburg,1097824,43257.7265641869,6346,2023-01-08T23:00:00
DE,Schleswig-Holstein,1160953,39731.3830742932,3361,2023-01-08T23:00:00
DE,Berlin,1408935,38312.5962617798,5343,2023-01-08T23:00:00
DE,Rheinland-Pfalz,1729287,42111.124233986,6709,2023-01-08T23:00:00
DE,Sachsen,1936568,47899.259015949,16625,2023-01-08T23:00:00
DE,Hessen,2862523,45472.8398668344,11980,2023-01-08T23:00:00
DE,Niedersachsen,3773954,47015.5652818583,12504,2023-01-08T23:00:00
DE,Baden-Württemberg,4979720,44762.9685521566,18650,2023-01-08T23:00:00
DE,Bayern,6622296,50256.5191486462,27639,2023-01-08T23:00:00
DE,Nordrhein-Westfalen,7833323,43701.5438734418,30143,2023-01-08T23:00:00
