country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Bremen,30111,4427.24185082264,499,2021-09-06T22:00:00
DE,Saarland,45302,4603.903897495,1035,2021-09-06T22:00:00
DE,Mecklenburg-Vorpommern,46744,2901.95893402799,1194,2021-09-06T22:00:00
DE,Schleswig-Holstein,72677,2496.74067076051,1662,2021-09-06T22:00:00
DE,Hamburg,86997,4696.25010391486,1654,2021-09-06T22:00:00
DE,Sachsen-Anhalt,101271,4644.00160683529,3492,2021-09-06T22:00:00
DE,Brandenburg,112516,4445.39090369255,3826,2021-09-06T22:00:00
DE,Thüringen,131181,6187.09134875016,4397,2021-09-06T22:00:00
DE,Rheinland-Pfalz,169783,4142.6745276378,3937,2021-09-06T22:00:00
DE,Berlin,195986,5348.83441664065,3597,2021-09-06T22:00:00
DE,Niedersachsen,283505,3542.29772493537,5865,2021-09-06T22:00:00
DE,Sachsen,290593,7162.85989862805,10175,2021-09-06T22:00:00
DE,Hessen,315190,5008.45839780816,7644,2021-09-06T22:00:00
DE,Baden-Württemberg,537028,4836.76411953011,10512,2021-09-06T22:00:00
DE,Bayern,686682,5225.81763130696,15443,2021-09-06T22:00:00
DE,Nordrhein-Westfalen,911550,5085.19394362355,17481,2021-09-06T22:00:00
