country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Bremen,183154,26929.26352315,746,2022-04-26T22:00:00
DE,Saarland,296780,30160.844967078,1626,2022-04-26T22:00:00
DE,Mecklenburg-Vorpommern,463839,28796.0322180517,2145,2022-04-26T22:00:00
DE,Hamburg,532407,28740.2603431728,2513,2022-04-26T22:00:00
DE,Schleswig-Holstein,640604,22007.2658564865,2431,2022-04-26T22:00:00
DE,Sachsen-Anhalt,684102,31370.9826824978,5228,2022-04-26T22:00:00
DE,Thüringen,685354,32324.4052433761,7080,2022-04-26T22:00:00
DE,Brandenburg,754993,29828.9933391833,5545,2022-04-26T22:00:00
DE,Berlin,989107,26994.6300416366,4463,2022-04-26T22:00:00
DE,Rheinland-Pfalz,1059271,25846.0210360603,5484,2022-04-26T22:00:00
DE,Sachsen,1454863,35861.0835109507,15227,2022-04-26T22:00:00
DE,Hessen,1698580,26990.9174318633,9893,2022-04-26T22:00:00
DE,Niedersachsen,2117112,26452.5882119659,8688,2022-04-26T22:00:00
DE,Baden-Württemberg,3449024,31063.7723370071,15705,2022-04-26T22:00:00
DE,Bayern,4582674,34875.2677188742,23464,2022-04-26T22:00:00
DE,Nordrhein-Westfalen,4887191,27263.7969113395,24594,2022-04-26T22:00:00
