country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Bremen,31572,4642.05372502316,506,2021-09-18T22:00:00
DE,Saarland,46602,4736.01892700238,1046,2021-09-18T22:00:00
DE,Mecklenburg-Vorpommern,47840,2970.00075739986,1196,2021-09-18T22:00:00
DE,Schleswig-Holstein,74828,2570.63597715464,1677,2021-09-18T22:00:00
DE,Hamburg,89566,4834.92921373425,1691,2021-09-18T22:00:00
DE,Sachsen-Anhalt,102657,4707.55964642287,3518,2021-09-18T22:00:00
DE,Brandenburg,114632,4528.99187735152,3834,2021-09-18T22:00:00
DE,Thüringen,133271,6285.66523459406,4400,2021-09-18T22:00:00
DE,Rheinland-Pfalz,176308,4301.88334885568,3959,2021-09-18T22:00:00
DE,Berlin,201563,5501.04145970293,3616,2021-09-18T22:00:00
DE,Sachsen,293651,7238.23688833532,10194,2021-09-18T22:00:00
DE,Niedersachsen,294104,3674.72859418491,5909,2021-09-18T22:00:00
DE,Hessen,326348,5185.76217902819,7695,2021-09-18T22:00:00
DE,Baden-Württemberg,557472,5020.8938216307,10553,2021-09-18T22:00:00
DE,Bayern,709928,5402.72536539255,15526,2021-09-18T22:00:00
DE,Nordrhein-Westfalen,941774,5253.80225008187,17638,2021-09-18T22:00:00
