country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Bremen,284189,42011.0190801271,881,2022-11-23T23:00:00
DE,Saarland,467808,47621.4131855514,1960,2022-11-23T23:00:00
DE,Mecklenburg-Vorpommern,669975,41583.3933315127,2575,2022-11-23T23:00:00
DE,Hamburg,773985,41748.2274189764,3233,2022-11-23T23:00:00
DE,Thüringen,859988,40779.6997718676,7904,2022-11-23T23:00:00
DE,Sachsen-Anhalt,920643,42440.5544212685,6024,2022-11-23T23:00:00
DE,Brandenburg,1051427,41429.5384945159,6161,2022-11-23T23:00:00
DE,Schleswig-Holstein,1112116,38060.0306980994,3123,2022-11-23T23:00:00
DE,Berlin,1355360,36855.7530825524,5105,2022-11-23T23:00:00
DE,Rheinland-Pfalz,1679672,40902.9133188116,6531,2022-11-23T23:00:00
DE,Sachsen,1892014,46797.2560983151,16358,2022-11-23T23:00:00
DE,Hessen,2782180,44196.544663819,11625,2022-11-23T23:00:00
DE,Niedersachsen,3565172,44414.5786904274,11702,2022-11-23T23:00:00
DE,Baden-Württemberg,4883420,43897.3227183401,18049,2022-11-23T23:00:00
DE,Bayern,6526244,49527.5817563481,27019,2022-11-23T23:00:00
DE,Nordrhein-Westfalen,7494268,41809.9804899314,28864,2022-11-23T23:00:00
