country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Bremen,211601,31111.8462646847,785,2022-06-22T22:00:00
DE,Saarland,332098,33750.1054379562,1713,2022-06-22T22:00:00
DE,Mecklenburg-Vorpommern,504640,31329.0380897631,2252,2022-06-22T22:00:00
DE,Hamburg,616817,33296.8596658098,2711,2022-06-22T22:00:00
DE,Thüringen,720691,33991.0585467568,7352,2022-06-22T22:00:00
DE,Sachsen-Anhalt,734829,33697.1794171003,5394,2022-06-22T22:00:00
DE,Schleswig-Holstein,804171,27626.4353501954,2589,2022-06-22T22:00:00
DE,Brandenburg,812897,32116.7205503125,5706,2022-06-22T22:00:00
DE,Berlin,1086525,29653.3543954185,4638,2022-06-22T22:00:00
DE,Rheinland-Pfalz,1216857,29691.0909671625,5735,2022-06-22T22:00:00
DE,Sachsen,1542925,38031.733761965,15582,2022-06-22T22:00:00
DE,Hessen,1982229,31498.1804036577,10305,2022-06-22T22:00:00
DE,Niedersachsen,2546053,31812.0588683264,9602,2022-06-22T22:00:00
DE,Baden-Württemberg,3794363,34174.0818260363,16255,2022-06-22T22:00:00
DE,Bayern,5074554,38618.594581217,24300,2022-06-22T22:00:00
DE,Nordrhein-Westfalen,5592335,31197.5295625188,25641,2022-06-22T22:00:00
