country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Bremen,281574,41624.4495264338,878,2022-11-14T23:00:00
DE,Saarland,464898,47325.1841506269,1948,2022-11-14T23:00:00
DE,Mecklenburg-Vorpommern,663684,41192.9293180069,2559,2022-11-14T23:00:00
DE,Hamburg,768533,41454.1502264103,3204,2022-11-14T23:00:00
DE,Thüringen,856281,40603.9178457776,7876,2022-11-14T23:00:00
DE,Sachsen-Anhalt,914253,42145.9829720185,5949,2022-11-14T23:00:00
DE,Brandenburg,1042828,41090.7107855885,6108,2022-11-14T23:00:00
DE,Schleswig-Holstein,1104653,37804.6238798359,3090,2022-11-14T23:00:00
DE,Berlin,1346575,36616.8661515302,5029,2022-11-14T23:00:00
DE,Rheinland-Pfalz,1668188,40623.2580905568,6465,2022-11-14T23:00:00
DE,Sachsen,1883021,46574.8223720889,16304,2022-11-14T23:00:00
DE,Hessen,2765691,43934.6073251272,11537,2022-11-14T23:00:00
DE,Niedersachsen,3528785,43961.2728541848,11499,2022-11-14T23:00:00
DE,Baden-Württemberg,4859329,43680.767435033,17954,2022-11-14T23:00:00
DE,Bayern,6504601,49363.3333077837,26825,2022-11-14T23:00:00
DE,Nordrhein-Westfalen,7427680,41438.4908419947,28582,2022-11-14T23:00:00
