country,nuts_1,cases,datetime
DE,Brandenburg,1,2020-03-05T15:00:00
DE,Saarland,1,2020-03-05T15:00:00
DE,Sachsen,1,2020-03-05T15:00:00
DE,Thüringen,1,2020-03-05T15:00:00
DE,Bremen,3,2020-03-05T15:00:00
DE,Mecklenburg-Vorpommern,4,2020-03-05T15:00:00
DE,Hamburg,5,2020-03-05T15:00:00
DE,Schleswig-Holstein,7,2020-03-05T15:00:00
DE,Rheinland-Pfalz,8,2020-03-05T15:00:00
DE,Berlin,13,2020-03-05T15:00:00
DE,Hessen,14,2020-03-05T15:00:00
DE,Niedersachsen,18,2020-03-05T15:00:00
DE,Bayern,70,2020-03-05T15:00:00
DE,Baden-Württemberg,73,2020-03-05T15:00:00
DE,Nordrhein-Westfalen,181,2020-03-05T15:00:00
