country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Bremen,29714,4368.87065708026,498,2021-09-02T22:00:00
DE,Saarland,44908,4563.86288085968,1035,2021-09-02T22:00:00
DE,Mecklenburg-Vorpommern,46492,2886.31428120891,1192,2021-09-02T22:00:00
DE,Schleswig-Holstein,71996,2473.34564349208,1655,2021-09-02T22:00:00
DE,Hamburg,86124,4649.12403818021,1646,2021-09-02T22:00:00
DE,Sachsen-Anhalt,101018,4632.39974246613,3492,2021-09-02T22:00:00
DE,Brandenburg,112067,4427.65137761841,3825,2021-09-02T22:00:00
DE,Thüringen,130830,6170.53659567303,4396,2021-09-02T22:00:00
DE,Rheinland-Pfalz,167740,4092.82569671854,3931,2021-09-02T22:00:00
DE,Berlin,194561,5309.94342930628,3595,2021-09-02T22:00:00
DE,Niedersachsen,280753,3507.91242894757,5859,2021-09-02T22:00:00
DE,Sachsen,290037,7149.15499140855,10167,2021-09-02T22:00:00
DE,Hessen,312126,4959.7705697334,7638,2021-09-02T22:00:00
DE,Baden-Württemberg,532254,4793.76689795761,10492,2021-09-02T22:00:00
DE,Bayern,681788,5188.57309673693,15428,2021-09-02T22:00:00
DE,Nordrhein-Westfalen,901945,5031.61126814935,17452,2021-09-02T22:00:00
