country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Bremen,18758,2753.66190938958,378,2021-03-11T23:00:00
DE,Mecklenburg-Vorpommern,26365,1639.47372675728,800,2021-03-11T23:00:00
DE,Saarland,29832,3022.83848100137,904,2021-03-11T23:00:00
DE,Schleswig-Holstein,44723,1540.16860133351,1368,2021-03-11T23:00:00
DE,Hamburg,54252,2936.90144230379,1324,2021-03-11T23:00:00
DE,Sachsen-Anhalt,64069,2919.15096806881,2559,2021-03-11T23:00:00
DE,Brandenburg,79448,3150.33191336825,3132,2021-03-11T23:00:00
DE,Thüringen,81547,3822.43559275478,3045,2021-03-11T23:00:00
DE,Rheinland-Pfalz,105703,2581.96151691918,3194,2021-03-11T23:00:00
DE,Berlin,133381,3634.86379991121,2927,2021-03-11T23:00:00
DE,Niedersachsen,173671,2172.62342611747,4557,2021-03-11T23:00:00
DE,Hessen,196358,3122.7020012468,6011,2021-03-11T23:00:00
DE,Sachsen,201030,4936.92121088289,8097,2021-03-11T23:00:00
DE,Baden-Württemberg,328733,2961.45344030131,8379,2021-03-11T23:00:00
DE,Bayern,454117,3460.00837959648,12782,2021-03-11T23:00:00
DE,Nordrhein-Westfalen,553794,3085.68106449461,13605,2021-03-11T23:00:00
