country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Bremen,27386,4020.24656416159,483,2021-06-20T22:00:00
DE,Saarland,41383,4193.28656674979,1019,2021-06-20T22:00:00
DE,Mecklenburg-Vorpommern,44101,2742.36415034033,1148,2021-06-20T22:00:00
DE,Schleswig-Holstein,63759,2195.729487119,1619,2021-06-20T22:00:00
DE,Hamburg,77121,4174.90186780046,1587,2021-06-20T22:00:00
DE,Sachsen-Anhalt,99177,4518.76313911814,3414,2021-06-20T22:00:00
DE,Brandenburg,108640,4307.87507638111,3787,2021-06-20T22:00:00
DE,Thüringen,128647,6030.2018676484,4312,2021-06-20T22:00:00
DE,Rheinland-Pfalz,154895,3783.5532497961,3869,2021-06-20T22:00:00
DE,Berlin,179871,4901.79700672382,3545,2021-06-20T22:00:00
DE,Niedersachsen,260643,3260.64275356009,5727,2021-06-20T22:00:00
DE,Sachsen,285654,7015.12854585654,10019,2021-06-20T22:00:00
DE,Hessen,290208,4615.20845790766,7470,2021-06-20T22:00:00
DE,Baden-Württemberg,499451,4499.39885016694,10161,2021-06-20T22:00:00
DE,Bayern,646498,4925.79775122351,15187,2021-06-20T22:00:00
DE,Nordrhein-Westfalen,814893,4540.49682677892,17048,2021-06-20T22:00:00
