country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Bremen,46159,6786.79076058989,593,2021-12-26T23:00:00
DE,Saarland,72731,7391.42939315502,1232,2021-12-26T23:00:00
DE,Mecklenburg-Vorpommern,97438,6049.14159279949,1448,2021-12-26T23:00:00
DE,Schleswig-Holstein,114190,3922.87542405634,1875,2021-12-26T23:00:00
DE,Hamburg,135606,7320.24887744956,1969,2021-12-26T23:00:00
DE,Sachsen-Anhalt,220231,10099.170718912,4192,2021-12-26T23:00:00
DE,Brandenburg,235869,9318.94048013667,4594,2021-12-26T23:00:00
DE,Rheinland-Pfalz,273639,6676.74216540101,4573,2021-12-26T23:00:00
DE,Thüringen,282652,13331.1511873437,5744,2021-12-26T23:00:00
DE,Berlin,320703,8752.60092006524,3991,2021-12-26T23:00:00
DE,Niedersachsen,433003,5410.22395298211,6768,2021-12-26T23:00:00
DE,Hessen,470260,7472.56463134384,8509,2021-12-26T23:00:00
DE,Sachsen,640245,15781.4718035091,12634,2021-12-26T23:00:00
DE,Baden-Württemberg,997932,8987.91439427912,12795,2021-12-26T23:00:00
DE,Bayern,1310206,9970.9874664607,19407,2021-12-26T23:00:00
DE,Nordrhein-Westfalen,1354425,7555.82667664125,20109,2021-12-26T23:00:00
