country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Bremen,180508,26540.2202520106,743,2022-04-22T22:00:00
DE,Saarland,292385,29714.1945403972,1615,2022-04-22T22:00:00
DE,Mecklenburg-Vorpommern,458629,28472.5852292128,2139,2022-04-22T22:00:00
DE,Hamburg,521933,28174.8555178523,2497,2022-04-22T22:00:00
DE,Schleswig-Holstein,623681,21425.8942757762,2413,2022-04-22T22:00:00
DE,Sachsen-Anhalt,677484,31067.4999220428,5204,2022-04-22T22:00:00
DE,Thüringen,680222,32082.3568308637,7052,2022-04-22T22:00:00
DE,Brandenburg,747531,29534.1774292385,5531,2022-04-22T22:00:00
DE,Berlin,979691,26737.6493140994,4458,2022-04-22T22:00:00
DE,Rheinland-Pfalz,1042335,25432.7856956547,5462,2022-04-22T22:00:00
DE,Sachsen,1442527,35557.0120442964,15159,2022-04-22T22:00:00
DE,Hessen,1669943,26535.867388594,9847,2022-04-22T22:00:00
DE,Niedersachsen,2070776,25873.6357864968,8565,2022-04-22T22:00:00
DE,Baden-Württemberg,3408864,30702.0696938668,15644,2022-04-22T22:00:00
DE,Bayern,4526845,34450.395401647,23341,2022-04-22T22:00:00
DE,Nordrhein-Westfalen,4817979,26877.6892450282,24485,2022-04-22T22:00:00
