country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Bremen,28820,4230.75680928711,498,2021-08-24T22:00:00
DE,Saarland,43705,4428.57186283739,1031,2021-08-24T22:00:00
DE,Mecklenburg-Vorpommern,45763,2845.71348976269,1187,2021-08-24T22:00:00
DE,Schleswig-Holstein,70071,2413.10185059232,1644,2021-08-24T22:00:00
DE,Hamburg,83784,4535.5996173778,1640,2021-08-24T22:00:00
DE,Sachsen-Anhalt,100415,4575.16965238461,3471,2021-08-24T22:00:00
DE,Brandenburg,110973,4400.38494892527,3822,2021-08-24T22:00:00
DE,Thüringen,130000,6093.62241478069,4394,2021-08-24T22:00:00
DE,Rheinland-Pfalz,162644,3972.83472519989,3921,2021-08-24T22:00:00
DE,Berlin,190253,5184.72452991437,3595,2021-08-24T22:00:00
DE,Niedersachsen,273392,3420.13268601613,5845,2021-08-24T22:00:00
DE,Sachsen,288605,7087.59959243325,10159,2021-08-24T22:00:00
DE,Hessen,303606,4828.27826617982,7622,2021-08-24T22:00:00
DE,Baden-Württemberg,518705,4672.85215281548,10456,2021-08-24T22:00:00
DE,Bayern,668081,5090.24295115399,15393,2021-08-24T22:00:00
DE,Nordrhein-Westfalen,870356,4849.5307435062,17383,2021-08-24T22:00:00
