country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Mecklenburg-Vorpommern,4932,306.690097491633,49,2020-11-19T23:00:00
DE,Bremen,8867,1301.66969562626,104,2020-11-19T23:00:00
DE,Sachsen-Anhalt,9266,422.183159876471,113,2020-11-19T23:00:00
DE,Saarland,11006,1115.22393141261,234,2020-11-19T23:00:00
DE,Schleswig-Holstein,12388,426.617369883941,231,2020-11-19T23:00:00
DE,Thüringen,12446,583.394035187388,282,2020-11-19T23:00:00
DE,Brandenburg,14347,568.898046031295,270,2020-11-19T23:00:00
DE,Hamburg,21735,1176.6119746456,331,2020-11-19T23:00:00
DE,Rheinland-Pfalz,36091,881.579265556609,402,2020-11-19T23:00:00
DE,Sachsen,39801,977.438198847683,602,2020-11-19T23:00:00
DE,Berlin,53315,1452.92630503795,422,2020-11-19T23:00:00
DE,Niedersachsen,59968,750.199409328053,970,2020-11-19T23:00:00
DE,Hessen,72525,1153.37273062684,980,2020-11-19T23:00:00
DE,Baden-Württemberg,127103,1145.03142861416,2405,2020-11-19T23:00:00
DE,Bayern,173239,1319.94263961251,3348,2020-11-19T23:00:00
DE,Nordrhein-Westfalen,222535,1239.94127001612,2887,2020-11-19T23:00:00
