country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Bremen,31471,4627.20362283681,505,2021-09-17T22:00:00
DE,Saarland,46500,4725.65297853334,1046,2021-09-17T22:00:00
DE,Mecklenburg-Vorpommern,47779,2966.21375810635,1195,2021-09-17T22:00:00
DE,Schleswig-Holstein,74728,2567.20058401683,1677,2021-09-17T22:00:00
DE,Hamburg,89416,4826.83195158053,1677,2021-09-17T22:00:00
DE,Sachsen-Anhalt,102578,4703.93692988072,3518,2021-09-17T22:00:00
DE,Brandenburg,114509,4524.13227444035,3834,2021-09-17T22:00:00
DE,Thüringen,133108,6277.97741478901,4400,2021-09-17T22:00:00
DE,Rheinland-Pfalz,176133,4297.61338047053,3959,2021-09-17T22:00:00
DE,Berlin,201449,5497.93018071618,3616,2021-09-17T22:00:00
DE,Niedersachsen,293432,3666.33218469952,5909,2021-09-17T22:00:00
DE,Sachsen,293624,7237.57136226531,10193,2021-09-17T22:00:00
DE,Hessen,325651,5174.68665155819,7693,2021-09-17T22:00:00
DE,Baden-Württemberg,555934,5007.04176323554,10548,2021-09-17T22:00:00
DE,Bayern,708284,5390.21412411075,15523,2021-09-17T22:00:00
DE,Nordrhein-Westfalen,940183,5244.9266606306,17627,2021-09-17T22:00:00
