country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Bremen,15885,2331.90742246793,266,2021-01-29T23:00:00
DE,Mecklenburg-Vorpommern,19682,1223.89993893559,443,2021-01-29T23:00:00
DE,Saarland,25450,2578.81601439679,731,2021-01-29T23:00:00
DE,Schleswig-Holstein,35717,1230.02039071236,853,2021-01-29T23:00:00
DE,Hamburg,46015,2490.99608986966,1066,2021-01-29T23:00:00
DE,Sachsen-Anhalt,51521,2347.43131664101,1705,2021-01-29T23:00:00
DE,Thüringen,64941,3044.04564029441,2164,2021-01-29T23:00:00
DE,Brandenburg,67836,2689.88414655182,2263,2021-01-29T23:00:00
DE,Rheinland-Pfalz,91711,2240.18497751412,2450,2021-01-29T23:00:00
DE,Berlin,119514,3256.96397674773,2238,2021-01-29T23:00:00
DE,Niedersachsen,141085,1764.97271319785,3253,2021-01-29T23:00:00
DE,Hessen,170883,2717.5703871452,4786,2021-01-29T23:00:00
DE,Sachsen,179153,4399.66296420087,6254,2021-01-29T23:00:00
DE,Baden-Württemberg,291818,2628.89767696534,7013,2021-01-29T23:00:00
DE,Bayern,400504,3051.52019427132,10344,2021-01-29T23:00:00
DE,Nordrhein-Westfalen,483456,2693.76523529743,10717,2021-01-29T23:00:00
