country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Bremen,26590,3903.39429420348,469,2021-05-17T22:00:00
DE,Saarland,39688,4021.53438032926,980,2021-05-17T22:00:00
DE,Mecklenburg-Vorpommern,43004,2674.14861162413,1086,2021-05-17T22:00:00
DE,Schleswig-Holstein,61747,2126.4403243642,1566,2021-05-17T22:00:00
DE,Hamburg,75086,4064.73828977406,1533,2021-05-17T22:00:00
DE,Sachsen-Anhalt,96612,4401.89504014522,3226,2021-05-17T22:00:00
DE,Brandenburg,106657,4229.24366735623,3675,2021-05-17T22:00:00
DE,Thüringen,124655,5843.08078549605,4092,2021-05-17T22:00:00
DE,Rheinland-Pfalz,149275,3646.27593765656,3652,2021-05-17T22:00:00
DE,Berlin,175654,4786.87643599616,3403,2021-05-17T22:00:00
DE,Niedersachsen,252575,3159.71210997587,5491,2021-05-17T22:00:00
DE,Sachsen,278482,6838.99762547425,9387,2021-05-17T22:00:00
DE,Hessen,279582,4446.22205824353,7151,2021-05-17T22:00:00
DE,Baden-Württemberg,479090,4315.97292852848,9725,2021-05-17T22:00:00
DE,Bayern,627007,4777.29191830663,14632,2021-05-17T22:00:00
DE,Nordrhein-Westfalen,787351,4387.03574219095,16313,2021-05-17T22:00:00
