country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Mecklenburg-Vorpommern,8232,511.896367102823,98,2020-12-13T23:00:00
DE,Bremen,11714,1719.60739986083,158,2020-12-13T23:00:00
DE,Saarland,15996,1620.85426193678,307,2020-12-13T23:00:00
DE,Schleswig-Holstein,18100,623.326961163975,293,2020-12-13T23:00:00
DE,Sachsen-Anhalt,18524,844.001818859458,274,2020-12-13T23:00:00
DE,Thüringen,26159,1226.1774519096,514,2020-12-13T23:00:00
DE,Brandenburg,26952,1068.72099648954,484,2020-12-13T23:00:00
DE,Hamburg,29408,1591.98550496332,478,2020-12-13T23:00:00
DE,Rheinland-Pfalz,56345,1376.31497375487,855,2020-12-13T23:00:00
DE,Berlin,78796,2147.32779014855,821,2020-12-13T23:00:00
DE,Niedersachsen,85729,1072.46940305304,1427,2020-12-13T23:00:00
DE,Sachsen,86807,2131.81773642298,1702,2020-12-13T23:00:00
DE,Hessen,108316,1722.56078166944,1755,2020-12-13T23:00:00
DE,Baden-Württemberg,188241,1695.80467143779,3425,2020-12-13T23:00:00
DE,Bayern,259793,1979.41490179956,4895,2020-12-13T23:00:00
DE,Nordrhein-Westfalen,317966,1771.67261717009,4489,2020-12-13T23:00:00
