country,nuts_1,cases,datetime
DE,Brandenburg,2,2020-03-08T08:00:00
DE,Thüringen,2,2020-03-08T08:00:00
DE,Bremen,4,2020-03-08T08:00:00
DE,Saarland,4,2020-03-08T08:00:00
DE,Sachsen,4,2020-03-08T08:00:00
DE,Mecklenburg-Vorpommern,7,2020-03-08T08:00:00
DE,Schleswig-Holstein,8,2020-03-08T08:00:00
DE,Hamburg,13,2020-03-08T08:00:00
DE,Rheinland-Pfalz,15,2020-03-08T08:00:00
DE,Hessen,17,2020-03-08T08:00:00
DE,Niedersachsen,21,2020-03-08T08:00:00
DE,Berlin,28,2020-03-08T08:00:00
DE,Bayern,148,2020-03-08T08:00:00
DE,Baden-Württemberg,182,2020-03-08T08:00:00
DE,Nordrhein-Westfalen,392,2020-03-08T08:00:00
