country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Bremen,35437,5210.32743740167,531,2021-10-31T23:00:00
DE,Saarland,49939,5075.14804505326,1066,2021-10-31T23:00:00
DE,Mecklenburg-Vorpommern,53502,3321.5087901841,1243,2021-10-31T23:00:00
DE,Schleswig-Holstein,82053,2818.84313136085,1725,2021-10-31T23:00:00
DE,Hamburg,98750,5330.69758453272,1822,2021-10-31T23:00:00
DE,Sachsen-Anhalt,112250,5147.46749185118,3581,2021-10-31T23:00:00
DE,Brandenburg,125080,4941.78156203441,3919,2021-10-31T23:00:00
DE,Thüringen,152797,7206.60001688491,4510,2021-10-31T23:00:00
DE,Rheinland-Pfalz,193539,4722.31663596763,4092,2021-10-31T23:00:00
DE,Berlin,223546,6100.99975764774,3704,2021-10-31T23:00:00
DE,Niedersachsen,321029,4011.14723316442,6082,2021-10-31T23:00:00
DE,Sachsen,328553,8098.54025483733,10324,2021-10-31T23:00:00
DE,Hessen,355753,5653.01595988275,7858,2021-10-31T23:00:00
DE,Baden-Württemberg,636225,5730.18585985842,11002,2021-10-31T23:00:00
DE,Bayern,823244,6265.08778454608,16079,2021-10-31T23:00:00
DE,Nordrhein-Westfalen,1015511,5665.15318620273,18214,2021-10-31T23:00:00
