country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Bremen,27159,3986.92311531675,475,2021-06-02T22:00:00
DE,Saarland,40934,4147.78996987497,1011,2021-06-02T22:00:00
DE,Mecklenburg-Vorpommern,43932,2731.85510198752,1124,2021-06-02T22:00:00
DE,Schleswig-Holstein,63255,2178.37275847664,1597,2021-06-02T22:00:00
DE,Hamburg,76386,4135.11305706365,1566,2021-06-02T22:00:00
DE,Sachsen-Anhalt,98639,4494.25045403143,3358,2021-06-02T22:00:00
DE,Brandenburg,108417,4299.0325124817,3736,2021-06-02T22:00:00
DE,Thüringen,127833,5992.04641652815,4228,2021-06-02T22:00:00
DE,Rheinland-Pfalz,153294,3744.44631443393,3745,2021-06-02T22:00:00
DE,Berlin,178748,4871.19330719165,3499,2021-06-02T22:00:00
DE,Niedersachsen,258893,3238.75026145891,5645,2021-06-02T22:00:00
DE,Sachsen,284361,6983.37488159911,9761,2021-06-02T22:00:00
DE,Hessen,287588,4573.54232134451,7382,2021-06-02T22:00:00
DE,Baden-Württemberg,494120,4451.37352782253,10003,2021-06-02T22:00:00
DE,Bayern,640907,4883.19880238362,14990,2021-06-02T22:00:00
DE,Nordrhein-Westfalen,808002,4502.10091021891,16820,2021-06-02T22:00:00
