country,nuts_1,cases,datetime
DE,Brandenburg,2,2020-03-07T15:00:00
DE,Thüringen,2,2020-03-07T15:00:00
DE,Saarland,3,2020-03-07T15:00:00
DE,Bremen,4,2020-03-07T15:00:00
DE,Sachsen,4,2020-03-07T15:00:00
DE,Mecklenburg-Vorpommern,5,2020-03-07T15:00:00
DE,Schleswig-Holstein,8,2020-03-07T15:00:00
DE,Hamburg,13,2020-03-07T15:00:00
DE,Rheinland-Pfalz,13,2020-03-07T15:00:00
DE,Hessen,17,2020-03-07T15:00:00
DE,Niedersachsen,19,2020-03-07T15:00:00
DE,Berlin,28,2020-03-07T15:00:00
DE,Bayern,134,2020-03-07T15:00:00
DE,Baden-Württemberg,170,2020-03-07T15:00:00
DE,Nordrhein-Westfalen,373,2020-03-07T15:00:00
