country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Bremen,125518,18455.0012497611,694,2022-03-13T23:00:00
DE,Saarland,191376,19448.9583746193,1439,2022-03-13T23:00:00
DE,Mecklenburg-Vorpommern,302133,18757.0075007419,1857,2022-03-13T23:00:00
DE,Hamburg,378582,20436.5180045323,2341,2022-03-13T23:00:00
DE,Schleswig-Holstein,385242,13234.577231932,2187,2022-03-13T23:00:00
DE,Thüringen,483124,22786.320585859,6686,2022-03-13T23:00:00
DE,Sachsen-Anhalt,489931,22466.8498507808,4859,2022-03-13T23:00:00
DE,Brandenburg,589471,23289.39014354,5293,2022-03-13T23:00:00
DE,Rheinland-Pfalz,687457,16773.8266065878,5103,2022-03-13T23:00:00
DE,Berlin,798492,21792.3805323453,4297,2022-03-13T23:00:00
DE,Sachsen,1070681,26391.3377098656,14444,2022-03-13T23:00:00
DE,Hessen,1194250,18976.970848004,9364,2022-03-13T23:00:00
DE,Niedersachsen,1270292,15871.8627946724,7688,2022-03-13T23:00:00
DE,Baden-Württemberg,2484281,22374.775996094,14652,2022-03-13T23:00:00
DE,Bayern,3252634,24753.3386711585,21888,2022-03-13T23:00:00
DE,Nordrhein-Westfalen,3530265,19694.0180981693,22798,2022-03-13T23:00:00
