country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Bremen,41628,6120.59459221031,560,2021-12-08T23:00:00
DE,Saarland,66432,6751.28126171886,1137,2021-12-08T23:00:00
DE,Mecklenburg-Vorpommern,81135,5037.01947014293,1367,2021-12-08T23:00:00
DE,Schleswig-Holstein,102598,3524.64465152231,1824,2021-12-08T23:00:00
DE,Hamburg,119744,6463.99039556745,1910,2021-12-08T23:00:00
DE,Sachsen-Anhalt,184892,8478.62413811446,3908,2021-12-08T23:00:00
DE,Brandenburg,200190,7909.30005519403,4280,2021-12-08T23:00:00
DE,Thüringen,242465,11435.7498713587,5277,2021-12-08T23:00:00
DE,Rheinland-Pfalz,251709,6141.65412719284,4374,2021-12-08T23:00:00
DE,Berlin,293200,8001.99121855152,3886,2021-12-08T23:00:00
DE,Niedersachsen,399254,4988.54177482354,6513,2021-12-08T23:00:00
DE,Hessen,437099,6945.62694636108,8264,2021-12-08T23:00:00
DE,Sachsen,567898,13998.1823743555,11392,2021-12-08T23:00:00
DE,Baden-Württemberg,907123,8170.03951078997,12124,2021-12-08T23:00:00
DE,Bayern,1219168,9278.16606511492,18310,2021-12-08T23:00:00
DE,Nordrhein-Westfalen,1247697,6960.4313837719,19386,2021-12-08T23:00:00
