country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Mecklenburg-Vorpommern,760,47.2144998213925,20,2020-05-25T22:00:00
DE,Bremen,1313,192.244057711285,42,2020-05-25T22:00:00
DE,Sachsen-Anhalt,1698,76.8909954666917,54,2020-05-25T22:00:00
DE,Saarland,2727,275.312995641635,158,2020-05-25T22:00:00
DE,Thüringen,2877,134.241966829123,153,2020-05-25T22:00:00
DE,Schleswig-Holstein,3067,105.87866519005,139,2020-05-25T22:00:00
DE,Brandenburg,3236,128.825912639629,154,2020-05-25T22:00:00
DE,Hamburg,5069,275.31272081639,241,2020-05-25T22:00:00
DE,Sachsen,5236,128.398256275171,207,2020-05-25T22:00:00
DE,Rheinland-Pfalz,6600,161.57287769129,228,2020-05-25T22:00:00
DE,Berlin,6652,182.50528283106,191,2020-05-25T22:00:00
DE,Hessen,9804,156.468223017969,462,2020-05-25T22:00:00
DE,Niedersachsen,11646,145.895093835876,574,2020-05-25T22:00:00
DE,Baden-Württemberg,34466,311.359115149664,1707,2020-05-25T22:00:00
DE,Nordrhein-Westfalen,37395,208.530239059468,1571,2020-05-25T22:00:00
DE,Bayern,46456,355.257254475338,2401,2020-05-25T22:00:00
