country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Bremen,298879,44182.6086570884,934,2023-01-05T23:00:00
DE,Saarland,481052,48969.611583675,2033,2023-01-05T23:00:00
DE,Mecklenburg-Vorpommern,701364,43531.6169716229,2683,2023-01-05T23:00:00
DE,Hamburg,798324,43061.0566174111,3408,2023-01-05T23:00:00
DE,Thüringen,874880,41485.862286929,8138,2023-01-05T23:00:00
DE,Sachsen-Anhalt,948302,43715.6016379832,6163,2023-01-05T23:00:00
DE,Brandenburg,1097418,43241.7288842446,6342,2023-01-05T23:00:00
DE,Schleswig-Holstein,1160480,39715.1955592136,3351,2023-01-05T23:00:00
DE,Berlin,1408189,38292.310587273,5328,2023-01-05T23:00:00
DE,Rheinland-Pfalz,1728227,42085.3114037918,6702,2023-01-05T23:00:00
DE,Sachsen,1936051,47886.4714882654,16607,2023-01-05T23:00:00
DE,Hessen,2861141,45450.8859944302,11970,2023-01-05T23:00:00
DE,Niedersachsen,3771636,46986.6878550737,12460,2023-01-05T23:00:00
DE,Baden-Württemberg,4979720,44762.9685521566,18650,2023-01-05T23:00:00
DE,Bayern,6622295,50256.511559659,27639,2023-01-05T23:00:00
DE,Nordrhein-Westfalen,7828412,43674.1457587512,30110,2023-01-05T23:00:00
