country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Bremen,27903,4096.1418199007,493,2021-07-31T22:00:00
DE,Saarland,42125,4268.47247962533,1029,2021-07-31T22:00:00
DE,Mecklenburg-Vorpommern,44456,2764.43937025305,1180,2021-07-31T22:00:00
DE,Schleswig-Holstein,65430,2253.27530767729,1638,2021-07-31T22:00:00
DE,Hamburg,79046,4279.11065782543,1615,2021-07-31T22:00:00
DE,Sachsen-Anhalt,99551,4535.80355588847,3454,2021-07-31T22:00:00
DE,Brandenburg,109271,4332.89596346871,3817,2021-07-31T22:00:00
DE,Thüringen,129231,6057.57629449633,4381,2021-07-31T22:00:00
DE,Rheinland-Pfalz,157524,3847.77069705853,3906,2021-07-31T22:00:00
DE,Berlin,182727,4979.62796475042,3583,2021-07-31T22:00:00
DE,Niedersachsen,265191,3317.53821303221,5817,2021-07-31T22:00:00
DE,Sachsen,286664,7039.93225884958,10135,2021-07-31T22:00:00
DE,Hessen,294919,4690.12798819353,7587,2021-07-31T22:00:00
DE,Baden-Württemberg,505824,4556.8112267006,10395,2021-07-31T22:00:00
DE,Bayern,653797,4981.41029416437,15337,2021-07-31T22:00:00
DE,Nordrhein-Westfalen,827603,4611.31559030783,17292,2021-07-31T22:00:00
