country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Bremen,18518,2718.43006920121,368,2021-03-08T23:00:00
DE,Mecklenburg-Vorpommern,25758,1601.72820989243,784,2021-03-08T23:00:00
DE,Saarland,29598,2999.12755969022,893,2021-03-08T23:00:00
DE,Schleswig-Holstein,43946,1513.41031134321,1339,2021-03-08T23:00:00
DE,Hamburg,53543,2898.52012691277,1312,2021-03-08T23:00:00
DE,Sachsen-Anhalt,62918,2866.70840201897,2516,2021-03-08T23:00:00
DE,Brandenburg,78294,3104.57263650758,3095,2021-03-08T23:00:00
DE,Thüringen,79627,3732.43747709032,2973,2021-03-08T23:00:00
DE,Rheinland-Pfalz,104431,2550.89092242782,3168,2021-03-08T23:00:00
DE,Berlin,132051,3598.61899102628,2894,2021-03-08T23:00:00
DE,Niedersachsen,170550,2133.57973020443,4467,2021-03-08T23:00:00
DE,Hessen,193424,3076.0422895383,5962,2021-03-08T23:00:00
DE,Sachsen,198583,4876.82746267103,8000,2021-03-08T23:00:00
DE,Baden-Württemberg,324324,2921.73412943721,8293,2021-03-08T23:00:00
DE,Bayern,448006,3413.44744660407,12679,2021-03-08T23:00:00
DE,Nordrhein-Westfalen,545874,3041.55166975433,13446,2021-03-08T23:00:00
