country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Mecklenburg-Vorpommern,12738,792.096200699194,189,2021-01-04T23:00:00
DE,Bremen,13803,2026.2712088338,208,2021-01-04T23:00:00
DE,Saarland,20272,2054.13588384486,455,2021-01-04T23:00:00
DE,Schleswig-Holstein,25986,894.904663690998,475,2021-01-04T23:00:00
DE,Sachsen-Anhalt,32480,1479.87362754023,704,2021-01-04T23:00:00
DE,Hamburg,37879,2050.55831550957,671,2021-01-04T23:00:00
DE,Brandenburg,43163,1711.53177394917,1015,2021-01-04T23:00:00
DE,Thüringen,45112,2114.58072596605,1110,2021-01-04T23:00:00
DE,Rheinland-Pfalz,74962,1831.0643901431,1531,2021-01-04T23:00:00
DE,Berlin,99525,2712.22902576951,1327,2021-01-04T23:00:00
DE,Niedersachsen,111453,1394.27652694503,2101,2021-01-04T23:00:00
DE,Sachsen,141002,3462.74568261906,3412,2021-01-04T23:00:00
DE,Hessen,141012,2242.52872100864,3095,2021-01-04T23:00:00
DE,Baden-Württemberg,246440,2220.10137658177,5052,2021-01-04T23:00:00
DE,Bayern,337095,2568.39432287291,7163,2021-01-04T23:00:00
DE,Nordrhein-Westfalen,404488,2253.76396713452,7010,2021-01-04T23:00:00
