country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Bremen,30885,4541.04362401306,502,2021-09-12T22:00:00
DE,Saarland,45990,4673.82323618814,1040,2021-09-12T22:00:00
DE,Mecklenburg-Vorpommern,47337,2938.77353371733,1195,2021-09-12T22:00:00
DE,Schleswig-Holstein,73787,2534.87353459011,1666,2021-09-12T22:00:00
DE,Hamburg,88415,4772.79622214137,1662,2021-09-12T22:00:00
DE,Sachsen-Anhalt,101821,4669.22305111607,3494,2021-09-12T22:00:00
DE,Brandenburg,113583,4487.54697122285,3829,2021-09-12T22:00:00
DE,Thüringen,132088,6229.86958533409,4398,2021-09-12T22:00:00
DE,Rheinland-Pfalz,173416,4231.3190713136,3948,2021-09-12T22:00:00
DE,Berlin,198499,5417.41901395381,3602,2021-09-12T22:00:00
DE,Niedersachsen,289509,3617.31564539714,5876,2021-09-12T22:00:00
DE,Sachsen,292353,7206.24233874735,10185,2021-09-12T22:00:00
DE,Hessen,321411,5107.3118503059,7662,2021-09-12T22:00:00
DE,Baden-Württemberg,547059,4927.10872145591,10534,2021-09-12T22:00:00
DE,Bayern,698447,5315.35215301035,15474,2021-09-12T22:00:00
DE,Nordrhein-Westfalen,928551,5180.03611600635,17551,2021-09-12T22:00:00
