country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Mecklenburg-Vorpommern,959,59.5772438535729,20,2020-08-13T22:00:00
DE,Bremen,1828,267.648238763313,56,2020-08-13T22:00:00
DE,Sachsen-Anhalt,2099,95.0495874467525,64,2020-08-13T22:00:00
DE,Saarland,2976,300.451586002752,174,2020-08-13T22:00:00
DE,Thüringen,3482,162.471507994093,186,2020-08-13T22:00:00
DE,Brandenburg,3683,146.621086604374,169,2020-08-13T22:00:00
DE,Schleswig-Holstein,3744,129.249991024306,158,2020-08-13T22:00:00
DE,Sachsen,5705,139.899169604631,225,2020-08-13T22:00:00
DE,Hamburg,5821,316.15611518489,264,2020-08-13T22:00:00
DE,Rheinland-Pfalz,8059,197.290275956683,241,2020-08-13T22:00:00
DE,Berlin,9976,273.703051942672,224,2020-08-13T22:00:00
DE,Hessen,13187,210.459654930433,526,2020-08-13T22:00:00
DE,Niedersachsen,15318,191.89601986759,656,2020-08-13T22:00:00
DE,Baden-Württemberg,38270,345.723708488877,1859,2020-08-13T22:00:00
DE,Bayern,52645,402.58563289681,2631,2020-08-13T22:00:00
DE,Nordrhein-Westfalen,53661,299.236292503546,1772,2020-08-13T22:00:00
