country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Bremen,19635,2882.40492541126,392,2021-03-20T23:00:00
DE,Mecklenburg-Vorpommern,27936,1737.16434783582,828,2021-03-20T23:00:00
DE,Saarland,30668,3107.54929389079,918,2021-03-20T23:00:00
DE,Schleswig-Holstein,46969,1617.51624524369,1404,2021-03-20T23:00:00
DE,Hamburg,56992,3085.2297979757,1348,2021-03-20T23:00:00
DE,Sachsen-Anhalt,67601,3080.07811254147,2631,2021-03-20T23:00:00
DE,Brandenburg,82945,3288.99759030221,3233,2021-03-20T23:00:00
DE,Thüringen,87286,4091.44558535806,3195,2021-03-20T23:00:00
DE,Rheinland-Pfalz,109639,2678.10448855286,3254,2021-03-20T23:00:00
DE,Berlin,138205,3766.32617439312,2990,2021-03-20T23:00:00
DE,Niedersachsen,183678,2297.81095094981,4722,2021-03-20T23:00:00
DE,Hessen,205734,3271.80951896286,6145,2021-03-20T23:00:00
DE,Sachsen,209156,5136.48058888435,8220,2021-03-20T23:00:00
DE,Baden-Württemberg,343165,3091.46684342916,8526,2021-03-20T23:00:00
DE,Bayern,472427,3599.51593696697,12972,2021-03-20T23:00:00
DE,Nordrhein-Westfalen,577480,3217.65692861307,13886,2021-03-20T23:00:00
