country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Bremen,302767,44757.362930419,962,2023-02-24T23:00:00
DE,Saarland,489568,49836.5141477358,2115,2023-02-24T23:00:00
DE,Mecklenburg-Vorpommern,710130,44075.697013332,2756,2023-02-24T23:00:00
DE,Hamburg,805733,43460.6930663696,3599,2023-02-24T23:00:00
DE,Thüringen,881827,41815.281504773,8268,2023-02-24T23:00:00
DE,Sachsen-Anhalt,958786,44198.901649554,6267,2023-02-24T23:00:00
DE,Brandenburg,1111227,43785.8470180482,6472,2023-02-24T23:00:00
DE,Schleswig-Holstein,1173065,40145.8929741736,3463,2023-02-24T23:00:00
DE,Berlin,1426807,38798.5822869624,5527,2023-02-24T23:00:00
DE,Rheinland-Pfalz,1760285,42865.97905508,6934,2023-02-24T23:00:00
DE,Sachsen,1951896,48278.383240968,16788,2023-02-24T23:00:00
DE,Hessen,2915887,46320.5579905503,12314,2023-02-24T23:00:00
DE,Niedersachsen,3849684,47959.0025253422,13539,2023-02-24T23:00:00
DE,Baden-Württemberg,5045616,45355.3112091158,19174,2023-02-24T23:00:00
DE,Bayern,6721269,51007.6239723658,28436,2023-02-24T23:00:00
DE,Nordrhein-Westfalen,8006516,44667.7751252455,31198,2023-02-24T23:00:00
