country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Mecklenburg-Vorpommern,1009,62.6834609470856,20,2020-09-01T22:00:00
DE,Bremen,2015,295.028009358903,57,2020-09-01T22:00:00
DE,Sachsen-Anhalt,2250,101.887361484132,65,2020-09-01T22:00:00
DE,Saarland,3157,318.725019156817,174,2020-09-01T22:00:00
DE,Thüringen,3644,170.030492570498,186,2020-09-01T22:00:00
DE,Brandenburg,3875,154.264651260372,169,2020-09-01T22:00:00
DE,Schleswig-Holstein,4064,140.296998804161,160,2020-09-01T22:00:00
DE,Sachsen,6022,147.672708038403,225,2020-09-01T22:00:00
DE,Hamburg,6313,342.878123202578,267,2020-09-01T22:00:00
DE,Rheinland-Pfalz,9168,224.439415556628,243,2020-09-01T22:00:00
DE,Berlin,11347,311.318016278418,226,2020-09-01T22:00:00
DE,Hessen,15692,250.438530762747,534,2020-09-01T22:00:00
DE,Niedersachsen,16888,211.564171792914,662,2020-09-01T22:00:00
DE,Baden-Württemberg,42367,382.735206625248,1867,2020-09-01T22:00:00
DE,Bayern,57781,441.861533942645,2641,2020-09-01T22:00:00
DE,Nordrhein-Westfalen,59263,330.475399314914,1817,2020-09-01T22:00:00
