country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Bremen,208715,30687.5156220134,782,2022-06-19T22:00:00
DE,Saarland,325175,33046.5420923565,1702,2022-06-19T22:00:00
DE,Mecklenburg-Vorpommern,499015,30979.8270893372,2247,2022-06-19T22:00:00
DE,Hamburg,608227,32833.1564531401,2695,2022-06-19T22:00:00
DE,Thüringen,717629,33846.6407293147,7343,2022-06-19T22:00:00
DE,Sachsen-Anhalt,729527,33454.0446942336,5390,2022-06-19T22:00:00
DE,Schleswig-Holstein,786715,27026.7531240606,2586,2022-06-19T22:00:00
DE,Brandenburg,806027,31845.2939486881,5703,2022-06-19T22:00:00
DE,Berlin,1075132,29342.4175401901,4636,2022-06-19T22:00:00
DE,Rheinland-Pfalz,1199467,29266.7781087749,5722,2022-06-19T22:00:00
DE,Sachsen,1532948,37785.8095545388,15574,2022-06-19T22:00:00
DE,Hessen,1948045,30954.9869588445,10259,2022-06-19T22:00:00
DE,Niedersachsen,2496938,31198.3837911313,9492,2022-06-19T22:00:00
DE,Baden-Württemberg,3756405,33832.2115837973,16225,2022-06-19T22:00:00
DE,Bayern,5019301,38198.1057645849,24232,2022-06-19T22:00:00
DE,Nordrhein-Westfalen,5502630,30697.0991717418,25588,2022-06-19T22:00:00
