country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Bremen,303306,44837.0420850808,963,2023-03-02T23:00:00
DE,Saarland,491784,50062.096120723,2124,2023-03-02T23:00:00
DE,Mecklenburg-Vorpommern,711010,44130.3160455821,2762,2023-03-02T23:00:00
DE,Hamburg,806629,43509.0227003644,3611,2023-03-02T23:00:00
DE,Thüringen,882964,41869.1968136384,8284,2023-03-02T23:00:00
DE,Sachsen-Anhalt,959932,44251.730895382,6273,2023-03-02T23:00:00
DE,Brandenburg,1112821,43848.6556432407,6489,2023-03-02T23:00:00
DE,Schleswig-Holstein,1174479,40194.2844040308,3472,2023-03-02T23:00:00
DE,Berlin,1429282,38865.8839550648,5546,2023-03-02T23:00:00
DE,Rheinland-Pfalz,1767333,43037.6100241447,6954,2023-03-02T23:00:00
DE,Sachsen,1953997,48330.3495768738,16794,2023-03-02T23:00:00
DE,Hessen,2924686,46460.3352143449,12354,2023-03-02T23:00:00
DE,Niedersachsen,3856625,48045.4728529141,13616,2023-03-02T23:00:00
DE,Baden-Württemberg,5058380,45470.047485573,19215,2023-03-02T23:00:00
DE,Bayern,6734047,51104.5960499777,28549,2023-03-02T23:00:00
DE,Nordrhein-Westfalen,8035296,44828.3366688813,31290,2023-03-02T23:00:00
