country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Mecklenburg-Vorpommern,804,49.9479708636837,20,2020-07-10T22:00:00
DE,Bremen,1689,247.296430673542,55,2020-07-10T22:00:00
DE,Sachsen-Anhalt,1907,86.3551992667733,61,2020-07-10T22:00:00
DE,Saarland,2812,283.89444215045,174,2020-07-10T22:00:00
DE,Schleswig-Holstein,3206,110.677209194425,154,2020-07-10T22:00:00
DE,Thüringen,3289,153.466051060474,182,2020-07-10T22:00:00
DE,Brandenburg,3459,137.70359450571,168,2020-07-10T22:00:00
DE,Hamburg,5230,284.057117749008,261,2020-07-10T22:00:00
DE,Sachsen,5473,134.210018448054,225,2020-07-10T22:00:00
DE,Rheinland-Pfalz,7136,174.694553818946,236,2020-07-10T22:00:00
DE,Berlin,8617,236.417321430433,216,2020-07-10T22:00:00
DE,Hessen,11122,177.503016769263,514,2020-07-10T22:00:00
DE,Niedersachsen,13799,172.866769692706,641,2020-07-10T22:00:00
DE,Baden-Württemberg,36041,325.587357659984,1837,2020-07-10T22:00:00
DE,Nordrhein-Westfalen,44788,249.756714721097,1704,2020-07-10T22:00:00
DE,Bayern,49184,376.118753317441,2612,2020-07-10T22:00:00
