country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Bremen,17790,2611.56015396314,333,2021-02-25T23:00:00
DE,Mecklenburg-Vorpommern,24130,1500.49311688425,727,2021-02-25T23:00:00
DE,Saarland,28666,2904.68918933981,865,2021-02-25T23:00:00
DE,Schleswig-Holstein,41989,1446.01523603946,1272,2021-02-25T23:00:00
DE,Hamburg,51262,2775.03947753773,1257,2021-02-25T23:00:00
DE,Sachsen-Anhalt,59863,2727.51462332022,2381,2021-02-25T23:00:00
DE,Thüringen,75430,3535.70722113006,2827,2021-02-25T23:00:00
DE,Brandenburg,75982,3012.89547177458,2977,2021-02-25T23:00:00
DE,Rheinland-Pfalz,101435,2477.70892471072,3070,2021-02-25T23:00:00
DE,Berlin,128234,3494.5991147001,2797,2021-02-25T23:00:00
DE,Niedersachsen,162668,2034.97594578068,4270,2021-02-25T23:00:00
DE,Hessen,187011,2974.05567359194,5801,2021-02-25T23:00:00
DE,Sachsen,193105,4742.29801734836,7613,2021-02-25T23:00:00
DE,Baden-Württemberg,314625,2834.35885248758,8042,2021-02-25T23:00:00
DE,Bayern,433804,3305.2395640385,12329,2021-02-25T23:00:00
DE,Nordrhein-Westfalen,528690,2945.80425571179,12958,2021-02-25T23:00:00
