country,nuts_1,cases,datetime
DE,Thüringen,2,2020-03-09T08:00:00
DE,Bremen,4,2020-03-09T08:00:00
DE,Saarland,5,2020-03-09T08:00:00
DE,Brandenburg,6,2020-03-09T08:00:00
DE,Mecklenburg-Vorpommern,8,2020-03-09T08:00:00
DE,Schleswig-Holstein,9,2020-03-09T08:00:00
DE,Sachsen,10,2020-03-09T08:00:00
DE,Hamburg,17,2020-03-09T08:00:00
DE,Rheinland-Pfalz,19,2020-03-09T08:00:00
DE,Hessen,20,2020-03-09T08:00:00
DE,Niedersachsen,33,2020-03-09T08:00:00
DE,Berlin,40,2020-03-09T08:00:00
DE,Baden-Württemberg,199,2020-03-09T08:00:00
DE,Bayern,256,2020-03-09T08:00:00
DE,Nordrhein-Westfalen,484,2020-03-09T08:00:00
