country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Bremen,274953,40645.6820254766,860,2022-10-25T22:00:00
DE,Saarland,457008,46522.0064579966,1906,2022-10-25T22:00:00
DE,Mecklenburg-Vorpommern,646636,40134.8097023263,2516,2022-10-25T22:00:00
DE,Hamburg,753805,40659.7318676221,3121,2022-10-25T22:00:00
DE,Thüringen,844525,40046.4610550804,7776,2022-10-25T22:00:00
DE,Sachsen-Anhalt,897246,41361.9803683572,5822,2022-10-25T22:00:00
DE,Brandenburg,1019939,40188.8120264726,6019,2022-10-25T22:00:00
DE,Schleswig-Holstein,1078652,36914.789673529,3001,2022-10-25T22:00:00
DE,Berlin,1322708,35967.8605302773,4910,2022-10-25T22:00:00
DE,Rheinland-Pfalz,1638345,39896.5295136838,6340,2022-10-25T22:00:00
DE,Sachsen,1856251,45912.6906194951,16171,2022-10-25T22:00:00
DE,Hessen,2710392,43056.1506029293,11349,2022-10-25T22:00:00
DE,Niedersachsen,3439377,42847.4363684406,11160,2022-10-25T22:00:00
DE,Baden-Württemberg,4786291,43024.224959329,17635,2022-10-25T22:00:00
DE,Bayern,6426323,48769.2825728245,26369,2022-10-25T22:00:00
DE,Nordrhein-Westfalen,7230564,40338.7948991416,28042,2022-10-25T22:00:00
