country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Bremen,237644,34940.9671680414,809,2022-07-26T22:00:00
DE,Saarland,378649,38480.9413907241,1766,2022-07-26T22:00:00
DE,Mecklenburg-Vorpommern,550643,34184.9942946683,2322,2022-07-26T22:00:00
DE,Hamburg,683932,36919.8446621228,2809,2022-07-26T22:00:00
DE,Thüringen,757223,35714.0734738617,7433,2022-07-26T22:00:00
DE,Sachsen-Anhalt,786100,36048.3224529551,5472,2022-07-26T22:00:00
DE,Brandenburg,874897,34566.2764892806,5763,2022-07-26T22:00:00
DE,Schleswig-Holstein,927701,31870.1764933225,2709,2022-07-26T22:00:00
DE,Berlin,1175483,32081.1890980784,4699,2022-07-26T22:00:00
DE,Rheinland-Pfalz,1370403,33437.585628116,5903,2022-07-26T22:00:00
DE,Sachsen,1643953,40521.9844212672,15674,2022-07-26T22:00:00
DE,Hessen,2272588,36112.0671764905,10590,2022-07-26T22:00:00
DE,Niedersachsen,2922626,36517.209328361,9945,2022-07-26T22:00:00
DE,Baden-Württemberg,4204160,37864.9348651536,16554,2022-07-26T22:00:00
DE,Bayern,5603901,42647.0544588306,24826,2022-07-26T22:00:00
DE,Nordrhein-Westfalen,6208482,34634.78148812,26271,2022-07-26T22:00:00
