country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Bremen,258143,38160.6976286951,836,2022-09-26T22:00:00
DE,Saarland,410974,41835.8870787135,1848,2022-09-26T22:00:00
DE,Mecklenburg-Vorpommern,603135,37434.8295637925,2455,2022-09-26T22:00:00
DE,Hamburg,725678,39142.580511183,3058,2022-09-26T22:00:00
DE,Thüringen,799794,37925.3654694497,7622,2022-09-26T22:00:00
DE,Sachsen-Anhalt,840148,38729.8300382666,5708,2022-09-26T22:00:00
DE,Brandenburg,950200,37440.8755695726,5906,2022-09-26T22:00:00
DE,Schleswig-Holstein,1009984,34564.7594716641,2878,2022-09-26T22:00:00
DE,Berlin,1259680,34253.9657677883,4808,2022-09-26T22:00:00
DE,Rheinland-Pfalz,1498625,36494.10627337,6164,2022-09-26T22:00:00
DE,Sachsen,1755366,43417.3913344589,16022,2022-09-26T22:00:00
DE,Hessen,2491695,39582.0217800841,11065,2022-09-26T22:00:00
DE,Niedersachsen,3195581,39810.2486461059,10771,2022-09-26T22:00:00
DE,Baden-Württemberg,4476662,40240.9533718029,17265,2022-09-26T22:00:00
DE,Bayern,5994222,45490.0736427723,25786,2022-09-26T22:00:00
DE,Nordrhein-Westfalen,6771445,37777.4031217783,27384,2022-09-26T22:00:00
