country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Mecklenburg-Vorpommern,1144,71.0702470995698,20,2020-09-24T22:00:00
DE,Bremen,2280,333.828219026452,59,2020-09-24T22:00:00
DE,Sachsen-Anhalt,2525,114.340261221082,67,2020-09-24T22:00:00
DE,Saarland,3270,330.13329510383,176,2020-09-24T22:00:00
DE,Thüringen,4024,187.761444046016,190,2020-09-24T22:00:00
DE,Brandenburg,4178,166.327151733119,169,2020-09-24T22:00:00
DE,Schleswig-Holstein,4603,158.904302533355,161,2020-09-24T22:00:00
DE,Sachsen,6942,170.233135038624,230,2020-09-24T22:00:00
DE,Hamburg,7431,403.600084511066,269,2020-09-24T22:00:00
DE,Rheinland-Pfalz,10381,254.134552017164,251,2020-09-24T22:00:00
DE,Berlin,13811,378.920694705317,228,2020-09-24T22:00:00
DE,Hessen,18221,290.800437740761,548,2020-09-24T22:00:00
DE,Niedersachsen,19443,243.571896741451,681,2020-09-24T22:00:00
DE,Baden-Württemberg,48135,434.842192529712,1876,2020-09-24T22:00:00
DE,Bayern,66557,508.973159249937,2657,2020-09-24T22:00:00
DE,Nordrhein-Westfalen,67278,375.170408435429,1861,2020-09-24T22:00:00
