country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Mecklenburg-Vorpommern,861,53.4890583502881,20,2020-07-29T22:00:00
DE,Bremen,1763,258.131206203348,55,2020-07-29T22:00:00
DE,Sachsen-Anhalt,2009,90.9740929873873,64,2020-07-29T22:00:00
DE,Saarland,2862,288.942351861518,174,2020-07-29T22:00:00
DE,Thüringen,3358,156.685618565239,182,2020-07-29T22:00:00
DE,Schleswig-Holstein,3401,117.408979560274,156,2020-07-29T22:00:00
DE,Brandenburg,3551,141.366135903376,168,2020-07-29T22:00:00
DE,Hamburg,5356,290.900558826708,261,2020-07-29T22:00:00
DE,Sachsen,5532,135.656828440459,225,2020-07-29T22:00:00
DE,Rheinland-Pfalz,7488,183.311773962482,239,2020-07-29T22:00:00
DE,Berlin,9150,251.040790424563,223,2020-07-29T22:00:00
DE,Hessen,11895,189.839811586979,519,2020-07-29T22:00:00
DE,Niedersachsen,14380,180.145238653606,649,2020-07-29T22:00:00
DE,Baden-Württemberg,37115,335.289663981308,1845,2020-07-29T22:00:00
DE,Nordrhein-Westfalen,48301,269.346679417338,1732,2020-07-29T22:00:00
DE,Bayern,50806,388.522474403178,2622,2020-07-29T22:00:00
