country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Bremen,61467,9037.53694146707,614,2022-01-12T23:00:00
DE,Saarland,80323,8162.98116547814,1286,2022-01-12T23:00:00
DE,Mecklenburg-Vorpommern,112258,6969.19617525488,1550,2022-01-12T23:00:00
DE,Schleswig-Holstein,149589,5138.97024090694,1908,2022-01-12T23:00:00
DE,Hamburg,161543,8720.37346732323,2036,2022-01-12T23:00:00
DE,Sachsen-Anhalt,236108,10827.2450295412,4446,2022-01-12T23:00:00
DE,Brandenburg,265422,10486.5489747226,4849,2022-01-12T23:00:00
DE,Rheinland-Pfalz,301636,7359.86390756763,4729,2022-01-12T23:00:00
DE,Thüringen,301669,14228.0792194458,6195,2022-01-12T23:00:00
DE,Berlin,381366,10408.2107198299,4058,2022-01-12T23:00:00
DE,Niedersachsen,489079,6110.87433736149,6957,2022-01-12T23:00:00
DE,Hessen,526589,8367.64840015039,8661,2022-01-12T23:00:00
DE,Sachsen,674292,16620.7001777941,13652,2022-01-12T23:00:00
DE,Baden-Württemberg,1084432,9766.98009725802,13321,2022-01-12T23:00:00
DE,Bayern,1413013,10753.3738304862,20090,2022-01-12T23:00:00
DE,Nordrhein-Westfalen,1504442,8392.71498758477,20699,2022-01-12T23:00:00
