country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Bremen,153273,22535.8387367121,715,2022-03-30T22:00:00
DE,Saarland,246208,25021.3670653492,1530,2022-03-30T22:00:00
DE,Mecklenburg-Vorpommern,396440,24611.7704904599,1998,2022-03-30T22:00:00
DE,Hamburg,442066,23863.4952749776,2390,2022-03-30T22:00:00
DE,Schleswig-Holstein,505218,17356.2245029416,2296,2022-03-30T22:00:00
DE,Thüringen,597380,28175.1521174284,6834,2022-03-30T22:00:00
DE,Sachsen-Anhalt,602868,27645.8212193972,5000,2022-03-30T22:00:00
DE,Brandenburg,685976,27102.2029804774,5417,2022-03-30T22:00:00
DE,Rheinland-Pfalz,879401,21457.2255307022,5251,2022-03-30T22:00:00
DE,Berlin,905272,24706.6118499337,4381,2022-03-30T22:00:00
DE,Sachsen,1310476,32302.0719305506,14710,2022-03-30T22:00:00
DE,Hessen,1433892,22784.9501219897,9592,2022-03-30T22:00:00
DE,Niedersachsen,1691653,21136.6239511829,8060,2022-03-30T22:00:00
DE,Baden-Württemberg,3030293,27292.4548702549,15067,2022-03-30T22:00:00
DE,Bayern,4001721,30454.0735848199,22549,2022-03-30T22:00:00
DE,Nordrhein-Westfalen,4222372,23555.0222391812,23601,2022-03-30T22:00:00
