country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Bremen,18852,2767.46104679669,378,2021-03-12T23:00:00
DE,Mecklenburg-Vorpommern,26525,1649.42312164752,804,2021-03-12T23:00:00
DE,Saarland,29987,3038.54443315192,911,2021-03-12T23:00:00
DE,Schleswig-Holstein,44957,1548.22708248889,1372,2021-03-12T23:00:00
DE,Hamburg,54591,2955.25301623546,1328,2021-03-12T23:00:00
DE,Sachsen-Anhalt,64486,2938.1505771416,2575,2021-03-12T23:00:00
DE,Brandenburg,79749,3162.26739199482,3146,2021-03-12T23:00:00
DE,Thüringen,82135,3849.99751567702,3063,2021-03-12T23:00:00
DE,Rheinland-Pfalz,106165,2593.2465913335,3210,2021-03-12T23:00:00
DE,Berlin,134026,3652.44116963361,2932,2021-03-12T23:00:00
DE,Niedersachsen,174917,2188.21088049351,4581,2021-03-12T23:00:00
DE,Hessen,197413,3139.47977761097,6028,2021-03-12T23:00:00
DE,Sachsen,202017,4961.16008684738,8111,2021-03-12T23:00:00
DE,Baden-Württemberg,330253,2975.14664794781,8408,2021-03-12T23:00:00
DE,Bayern,456084,3474.99534657342,12810,2021-03-12T23:00:00
DE,Nordrhein-Westfalen,556298,3099.63308525593,13644,2021-03-12T23:00:00
