country,lau,cases,population,cases/100k pop.,deaths,hospitalized,hospitalized/100k pop.,datetime
NL,Vaals,28.0,10099.0,,0,10,,2020-04-23T13:52:00
NL,Waterland,28.0,17422.0,,0,14,,2020-04-23T13:52:00
NL,Winterswijk,29.0,28865.0,,0,3,,2020-04-23T13:52:00
NL,Mill en Sint Hubert,29.0,10941.0,,0,9,,2020-04-23T13:52:00
NL,Zandvoort,29.0,17116.0,,0,10,,2020-04-23T13:52:00
NL,Koggenland,30.0,22752.0,,0,6,,2020-04-23T13:52:00
NL,Den Helder,30.0,56305.0,,0,8,,2020-04-23T13:52:00
NL,Zeewolde,30.0,22656.0,,0,9,,2020-04-23T13:52:00
NL,Schouwen-Duiveland,30.0,33858.0,,0,11,,2020-04-23T13:52:00
NL,Meppel,31.0,33902.0,,0,6,,2020-04-23T13:52:00
NL,Mook en Middelaar,31.0,7847.0,,0,6,,2020-04-23T13:52:00
NL,Westervoort,31.0,14973.0,,0,12,,2020-04-23T13:52:00
NL,Hilvarenbeek,32.0,15514.0,,0,7,,2020-04-23T13:52:00
NL,Westerveld,32.0,19460.0,,0,8,,2020-04-23T13:52:00
NL,Maasdriel,32.0,25034.0,,0,15,,2020-04-23T13:52:00
NL,Montfoort,33.0,13920.0,,0,12,,2020-04-23T13:52:00
NL,Voorschoten,34.0,25603.0,,0,9,,2020-04-23T13:52:00
NL,Geertruidenberg,34.0,21538.0,,0,11,,2020-04-23T13:52:00
NL,Buren,34.0,26742.0,,0,13,,2020-04-23T13:52:00
NL,Brummen,34.0,20756.0,,0,16,,2020-04-23T13:52:00
NL,Leusden,35.0,30399.0,,0,8,,2020-04-23T13:52:00
NL,Oegstgeest,36.0,24843.0,,0,8,,2020-04-23T13:52:00
NL,Tynaarlo,36.0,33879.0,,0,8,,2020-04-23T13:52:00
NL,De Wolden,36.0,24327.0,,0,10,,2020-04-23T13:52:00
NL,Assen,36.0,68606.0,,0,12,,2020-04-23T13:52:00
NL,Aalsmeer,37.0,31857.0,,0,8,,2020-04-23T13:52:00
NL,Noordwijk,37.0,43528.0,,0,14,,2020-04-23T13:52:00
NL,Bodegraven-Reeuwijk,38.0,34869.0,,0,7,,2020-04-23T13:52:00
NL,Alblasserdam,38.0,20165.0,,0,9,,2020-04-23T13:52:00
NL,Beek,38.0,15868.0,,0,15,,2020-04-23T13:52:00
NL,Baarn,39.0,24873.0,,0,11,,2020-04-23T13:52:00
NL,Hattem,39.0,12213.0,,0,11,,2020-04-23T13:52:00
NL,Simpelveld,39.0,10552.0,,0,17,,2020-04-23T13:52:00
NL,Haaren,39.0,14371.0,,0,17,,2020-04-23T13:52:00
NL,Wormerland,39.0,16299.0,,0,18,,2020-04-23T13:52:00
NL,Sliedrecht,40.0,25217.0,,0,7,,2020-04-23T13:52:00
NL,Wassenaar,40.0,26214.0,,0,8,,2020-04-23T13:52:00
NL,Duiven,40.0,25124.0,,0,13,,2020-04-23T13:52:00
NL,Voerendaal,40.0,12471.0,,0,16,,2020-04-23T13:52:00
NL,Beesel,40.0,13483.0,,0,20,,2020-04-23T13:52:00
NL,Bloemendaal,41.0,23570.0,,0,6,,2020-04-23T13:52:00
NL,Weesp,41.0,19729.0,,0,9,,2020-04-23T13:52:00
NL,Teylingen,41.0,37426.0,,0,12,,2020-04-23T13:52:00
NL,Olst-Wijhe,41.0,18251.0,,0,12,,2020-04-23T13:52:00
NL,Wageningen,41.0,39673.0,,0,19,,2020-04-23T13:52:00
NL,Drechterland,42.0,19717.0,,0,3,,2020-04-23T13:52:00
NL,Wierden,42.0,24440.0,,0,4,,2020-04-23T13:52:00
NL,Langedijk,42.0,28157.0,,0,16,,2020-04-23T13:52:00
NL,"Nuenen, Gerwen en Nederwetten",42.0,23379.0,,0,16,,2020-04-23T13:52:00
NL,Heiloo,43.0,23974.0,,0,9,,2020-04-23T13:52:00
NL,Middelburg,43.0,48810.0,,0,14,,2020-04-23T13:52:00
NL,Rucphen,44.0,22873.0,,0,7,,2020-04-23T13:52:00
NL,Smallingerland,44.0,56154.0,,0,7,,2020-04-23T13:52:00
NL,Borne,44.0,23313.0,,0,13,,2020-04-23T13:52:00
NL,Roerdalen,44.0,20572.0,,0,26,,2020-04-23T13:52:00
NL,Nieuwkoop,45.0,28809.0,,0,8,,2020-04-23T13:52:00
NL,Uithoorn,45.0,29466.0,,0,16,,2020-04-23T13:52:00
NL,Alphen-Chaam,45.0,10213.0,,0,17,,2020-04-23T13:52:00
NL,Nederweert,45.0,17022.0,,0,28,,2020-04-23T13:52:00
NL,Papendrecht,46.0,32133.0,,0,7,,2020-04-23T13:52:00
NL,Ommen,46.0,18007.0,,0,9,,2020-04-23T13:52:00
NL,Oldenzaal,46.0,31832.0,,0,14,,2020-04-23T13:52:00
NL,Waddinxveen,46.0,29293.0,,0,16,,2020-04-23T13:52:00
NL,Maassluis,46.0,33216.0,,0,17,,2020-04-23T13:52:00
NL,Stede Broec,46.0,21734.0,,0,19,,2020-04-23T13:52:00
NL,Vlissingen,47.0,44365.0,,0,9,,2020-04-23T13:52:00
NL,Coevorden,47.0,35296.0,,0,12,,2020-04-23T13:52:00
NL,Bergeijk,47.0,18638.0,,0,14,,2020-04-23T13:52:00
NL,Oudewater,47.0,10226.0,,0,25,,2020-04-23T13:52:00
NL,Oost Gelre,48.0,29623.0,,0,9,,2020-04-23T13:52:00
NL,Cuijk,48.0,25139.0,,0,10,,2020-04-23T13:52:00
NL,Nijkerk,48.0,43176.0,,0,21,,2020-04-23T13:52:00
NL,Bunschoten,49.0,21867.0,,0,5,,2020-04-23T13:52:00
NL,Aalten,49.0,27117.0,,0,5,,2020-04-23T13:52:00
NL,Haaksbergen,49.0,24309.0,,0,14,,2020-04-23T13:52:00
NL,Gennep,49.0,16924.0,,0,15,,2020-04-23T13:52:00
NL,Lopik,49.0,14471.0,,0,19,,2020-04-23T13:52:00
NL,Bergen (NH.),50.0,29844.0,,0,16,,2020-04-23T13:52:00
NL,Bladel,50.0,20395.0,,0,18,,2020-04-23T13:52:00
NL,Loon op Zand,50.0,23407.0,,0,20,,2020-04-23T13:52:00
NL,Best,50.0,29985.0,,0,31,,2020-04-23T13:52:00
NL,Leeuwarden,50.0,124058.0,,0,33,,2020-04-23T13:52:00
NL,Oirschot,51.0,18723.0,,0,12,,2020-04-23T13:52:00
NL,Halderberge,51.0,30277.0,,0,13,,2020-04-23T13:52:00
NL,Staphorst,52.0,17144.0,,0,8,,2020-04-23T13:52:00
NL,Voorst,52.0,24546.0,,0,11,,2020-04-23T13:52:00
NL,Twenterand,52.0,33743.0,,0,11,,2020-04-23T13:52:00
NL,Heeze-Leende,52.0,16150.0,,0,13,,2020-04-23T13:52:00
NL,Bronckhorst,53.0,36052.0,,0,11,,2020-04-23T13:52:00
NL,De Fryske Marren,53.0,51567.0,,0,14,,2020-04-23T13:52:00
NL,Culemborg,53.0,28956.0,,0,21,,2020-04-23T13:52:00
NL,Westerkwartier,54.0,63375.0,,0,14,,2020-04-23T13:52:00
NL,Grave,54.0,12437.0,,0,19,,2020-04-23T13:52:00
NL,Boxtel,54.0,30803.0,,0,21,,2020-04-23T13:52:00
NL,Oisterwijk,55.0,26241.0,,0,16,,2020-04-23T13:52:00
NL,Drimmelen,55.0,27274.0,,0,18,,2020-04-23T13:52:00
NL,Beuningen,55.0,25891.0,,0,19,,2020-04-23T13:52:00
NL,Moerdijk,56.0,37136.0,,0,13,,2020-04-23T13:52:00
NL,Hollands Kroon,56.0,48434.0,,0,26,,2020-04-23T13:52:00
NL,Woensdrecht,57.0,21883.0,,0,5,,2020-04-23T13:52:00
NL,Hof van Twente,57.0,35013.0,,0,14,,2020-04-23T13:52:00
NL,Oude IJsselstreek,57.0,39392.0,,0,14,,2020-04-23T13:52:00
NL,Hellevoetsluis,57.0,40158.0,,0,14,,2020-04-23T13:52:00
NL,Krimpen aan den IJssel,58.0,29533.0,,0,9,,2020-04-23T13:52:00
NL,Sint Anthonis,58.0,11672.0,,0,19,,2020-04-23T13:52:00
NL,Eersel,58.0,19314.0,,0,22,,2020-04-23T13:52:00
NL,Noordoostpolder,59.0,47262.0,,0,14,,2020-04-23T13:52:00
NL,Renkum,59.0,31404.0,,0,14,,2020-04-23T13:52:00
NL,Zutphen,59.0,47942.0,,0,19,,2020-04-23T13:52:00
NL,Heumen,60.0,16450.0,,0,17,,2020-04-23T13:52:00
NL,Urk,60.0,21033.0,,0,19,,2020-04-23T13:52:00
NL,Zundert,60.0,21821.0,,0,19,,2020-04-23T13:52:00
NL,Berkelland,61.0,43748.0,,0,6,,2020-04-23T13:52:00
NL,Gulpen-Wittem,61.0,14176.0,,0,18,,2020-04-23T13:52:00
NL,Valkenburg aan de Geul,62.0,16360.0,,0,16,,2020-04-23T13:52:00
NL,Dongen,62.0,26226.0,,0,16,,2020-04-23T13:52:00
NL,Zaltbommel,63.0,28901.0,,0,18,,2020-04-23T13:52:00
NL,Gilze en Rijen,64.0,26438.0,,0,17,,2020-04-23T13:52:00
NL,Goirle,64.0,23906.0,,0,26,,2020-04-23T13:52:00
NL,Son en Breugel,64.0,17321.0,,0,27,,2020-04-23T13:52:00
NL,Rheden,64.0,43736.0,,0,31,,2020-04-23T13:52:00
NL,Hellendoorn,65.0,35923.0,,0,8,,2020-04-23T13:52:00
NL,Asten,65.0,16734.0,,0,14,,2020-04-23T13:52:00
NL,Medemblik,65.0,45104.0,,0,18,,2020-04-23T13:52:00
NL,Steenbergen,66.0,24501.0,,0,12,,2020-04-23T13:52:00
NL,Goes,67.0,38080.0,,0,11,,2020-04-23T13:52:00
NL,Schagen,67.0,46482.0,,0,19,,2020-04-23T13:52:00
NL,Beverwijk,68.0,41613.0,,0,15,,2020-04-23T13:52:00
NL,Dinkelland,68.0,26470.0,,0,17,,2020-04-23T13:52:00
NL,West Maas en Waal,69.0,19320.0,,0,16,,2020-04-23T13:52:00
NL,Súdwest-Fryslân,69.0,89987.0,,0,17,,2020-04-23T13:52:00
NL,Montferland,70.0,36009.0,,0,11,,2020-04-23T13:52:00
NL,Diemen,70.0,30781.0,,0,15,,2020-04-23T13:52:00
NL,Hoogeveen,70.0,55697.0,,0,15,,2020-04-23T13:52:00
NL,Soest,70.0,46607.0,,0,22,,2020-04-23T13:52:00
NL,Brunssum,71.0,27817.0,,0,35,,2020-04-23T13:52:00
NL,Tubbergen,72.0,21279.0,,0,10,,2020-04-23T13:52:00
NL,Castricum,72.0,35988.0,,0,14,,2020-04-23T13:52:00
NL,Dalfsen,72.0,28585.0,,0,15,,2020-04-23T13:52:00
NL,Edam-Volendam,74.0,36201.0,,0,20,,2020-04-23T13:52:00
NL,Lochem,75.0,33730.0,,0,12,,2020-04-23T13:52:00
NL,Heemskerk,75.0,39188.0,,0,25,,2020-04-23T13:52:00
NL,Maasgouw,75.0,23960.0,,0,26,,2020-04-23T13:52:00
NL,Hoorn,75.0,73232.0,,0,30,,2020-04-23T13:52:00
NL,De Ronde Venen,76.0,44457.0,,0,37,,2020-04-23T13:52:00
NL,Albrandswaard,77.0,25589.0,,0,9,,2020-04-23T13:52:00
NL,Emmen,77.0,107055.0,,0,19,,2020-04-23T13:52:00
NL,Steenwijkerland,78.0,44139.0,,0,13,,2020-04-23T13:52:00
NL,Doetinchem,78.0,58009.0,,0,15,,2020-04-23T13:52:00
NL,Meerssen,78.0,18832.0,,0,20,,2020-04-23T13:52:00
NL,Echt-Susteren,78.0,31618.0,,0,36,,2020-04-23T13:52:00
NL,Zevenaar,78.0,43740.0,,0,42,,2020-04-23T13:52:00
NL,Waadhoeke,79.0,46079.0,,0,10,,2020-04-23T13:52:00
NL,Heerenveen,79.0,50494.0,,0,13,,2020-04-23T13:52:00
NL,Sint-Michielsgestel,80.0,29203.0,,0,34,,2020-04-23T13:52:00
NL,Someren,82.0,19376.0,,0,29,,2020-04-23T13:52:00
NL,Almelo,83.0,73080.0,,0,20,,2020-04-23T13:52:00
NL,Huizen,84.0,41273.0,,0,18,,2020-04-23T13:52:00
NL,Leidschendam-Voorburg,84.0,76553.0,,0,19,,2020-04-23T13:52:00
NL,Utrechtse Heuvelrug,84.0,49601.0,,0,27,,2020-04-23T13:52:00
NL,Lingewaard,85.0,46606.0,,0,28,,2020-04-23T13:52:00
NL,Stichtse Vecht,85.0,64928.0,,0,30,,2020-04-23T13:52:00
NL,Boekel,86.0,10784.0,,0,34,,2020-04-23T13:52:00
NL,Oosterhout,86.0,55990.0,,0,39,,2020-04-23T13:52:00
NL,Heemstede,87.0,27239.0,,0,10,,2020-04-23T13:52:00
NL,Rijswijk,87.0,54432.0,,0,27,,2020-04-23T13:52:00
NL,Neder-Betuwe,87.0,24342.0,,0,31,,2020-04-23T13:52:00
NL,Tiel,87.0,42161.0,,0,38,,2020-04-23T13:52:00
NL,Geldrop-Mierlo,88.0,39733.0,,0,26,,2020-04-23T13:52:00
NL,Pijnacker-Nootdorp,89.0,55329.0,,0,21,,2020-04-23T13:52:00
NL,Gooise Meren,89.0,58041.0,,0,23,,2020-04-23T13:52:00
NL,Ridderkerk,89.0,46204.0,,0,32,,2020-04-23T13:52:00
NL,Bergen op Zoom,90.0,67489.0,,0,21,,2020-04-23T13:52:00
NL,Vught,90.0,26554.0,,0,37,,2020-04-23T13:52:00
NL,Ermelo,91.0,27005.0,,0,20,,2020-04-23T13:52:00
NL,Laarbeek,92.0,22530.0,,0,35,,2020-04-23T13:52:00
NL,Nieuwegein,92.0,63461.0,,0,38,,2020-04-23T13:52:00
NL,Molenlanden,94.0,43931.0,,0,18,,2020-04-23T13:52:00
NL,Barendrecht,94.0,48713.0,,0,29,,2020-04-23T13:52:00
NL,Dronten,95.0,41569.0,,0,25,,2020-04-23T13:52:00
NL,Venray,95.0,43604.0,,0,36,,2020-04-23T13:52:00
NL,Barneveld,96.0,59077.0,,0,17,,2020-04-23T13:52:00
NL,Boxmeer,96.0,29371.0,,0,18,,2020-04-23T13:52:00
NL,Terneuzen,97.0,54438.0,,0,24,,2020-04-23T13:52:00
NL,Stein,97.0,25000.0,,0,39,,2020-04-23T13:52:00
NL,Houten,98.0,50146.0,,0,24,,2020-04-23T13:52:00
NL,Harderwijk,100.0,48429.0,,0,24,,2020-04-23T13:52:00
NL,Elburg,101.0,23161.0,,0,18,,2020-04-23T13:52:00
NL,De Bilt,102.0,43124.0,,0,24,,2020-04-23T13:52:00
NL,IJsselstein,102.0,34110.0,,0,33,,2020-04-23T13:52:00
NL,Druten,103.0,18918.0,,0,21,,2020-04-23T13:52:00
NL,Zwijndrecht,105.0,44741.0,,0,15,,2020-04-23T13:52:00
NL,Altena,107.0,55980.0,,0,30,,2020-04-23T13:52:00
NL,Zuidplas,108.0,43894.0,,0,21,,2020-04-23T13:52:00
NL,Delft,109.0,103659.0,,0,37,,2020-04-23T13:52:00
NL,Veldhoven,110.0,45458.0,,0,26,,2020-04-23T13:52:00
NL,Horst aan de Maas,110.0,42433.0,,0,40,,2020-04-23T13:52:00
NL,Overbetuwe,110.0,47909.0,,0,56,,2020-04-23T13:52:00
NL,Hengelo,111.0,81147.0,,0,20,,2020-04-23T13:52:00
NL,Weert,111.0,50107.0,,0,62,,2020-04-23T13:52:00
NL,Landgraaf,112.0,37457.0,,0,48,,2020-04-23T13:52:00
NL,Rijssen-Holten,114.0,38178.0,,0,26,,2020-04-23T13:52:00
NL,Epe,114.0,33186.0,,0,31,,2020-04-23T13:52:00
NL,Landerd,115.0,15730.0,,0,38,,2020-04-23T13:52:00
NL,Heusden,115.0,44699.0,,0,42,,2020-04-23T13:52:00
NL,Leiden,116.0,125174.0,,0,36,,2020-04-23T13:52:00
NL,Roermond,116.0,58254.0,,0,54,,2020-04-23T13:52:00
NL,Oldebroek,117.0,23645.0,,0,27,,2020-04-23T13:52:00
NL,Raalte,119.0,37709.0,,0,23,,2020-04-23T13:52:00
NL,Zeist,120.0,64932.0,,0,35,,2020-04-23T13:52:00
NL,Wijchen,123.0,41124.0,,0,38,,2020-04-23T13:52:00
NL,Waalwijk,124.0,48620.0,,0,23,,2020-04-23T13:52:00
NL,Zwartewaterland,124.0,22690.0,,0,32,,2020-04-23T13:52:00
NL,Hilversum,125.0,90883.0,,0,26,,2020-04-23T13:52:00
NL,Krimpenerwaard,125.0,56319.0,,0,40,,2020-04-23T13:52:00
NL,Valkenswaard,126.0,31200.0,,0,15,,2020-04-23T13:52:00
NL,Veenendaal,127.0,66491.0,,0,39,,2020-04-23T13:52:00
NL,Beekdaelen,127.0,35976.0,,0,44,,2020-04-23T13:52:00
NL,Tholen,128.0,25758.0,,0,38,,2020-04-23T13:52:00
NL,Lelystad,128.0,78619.0,,0,51,,2020-04-23T13:52:00
NL,Heerhugowaard,129.0,57592.0,,0,25,,2020-04-23T13:52:00
NL,Woerden,129.0,52294.0,,0,45,,2020-04-23T13:52:00
NL,Deurne,129.0,32474.0,,0,50,,2020-04-23T13:52:00
NL,Nissewaard,130.0,85237.0,,0,39,,2020-04-23T13:52:00
NL,Gorinchem,132.0,37009.0,,0,17,,2020-04-23T13:52:00
NL,Eijsden-Margraten,133.0,25753.0,,0,50,,2020-04-23T13:52:00
NL,Kerkrade,141.0,45744.0,,0,54,,2020-04-23T13:52:00
NL,Etten-Leur,144.0,43880.0,,0,40,,2020-04-23T13:52:00
NL,West Betuwe,149.0,51198.0,,0,40,,2020-04-23T13:52:00
NL,Alphen aan den Rijn,149.0,111889.0,,0,56,,2020-04-23T13:52:00
NL,Amersfoort,151.0,157279.0,,0,54,,2020-04-23T13:52:00
NL,Groningen,153.0,232922.0,,0,17,,2020-04-23T13:52:00
NL,Katwijk,153.0,65754.0,,0,23,,2020-04-23T13:52:00
NL,Cranendonck,154.0,21166.0,,0,59,,2020-04-23T13:52:00
NL,Zoetermeer,155.0,125283.0,,0,39,,2020-04-23T13:52:00
NL,Lansingerland,156.0,62396.0,,0,36,,2020-04-23T13:52:00
NL,Gemert-Bakel,157.0,30725.0,,0,71,,2020-04-23T13:52:00
NL,Hardenberg,158.0,60940.0,,0,23,,2020-04-23T13:52:00
NL,Nunspeet,159.0,27845.0,,0,34,,2020-04-23T13:52:00
NL,Schiedam,159.0,78739.0,,0,37,,2020-04-23T13:52:00
NL,Berg en Dal,160.0,34990.0,,0,32,,2020-04-23T13:52:00
NL,Heerde,162.0,18587.0,,0,33,,2020-04-23T13:52:00
NL,Leudal,165.0,35896.0,,0,53,,2020-04-23T13:52:00
NL,Enschede,168.0,159734.0,,0,50,,2020-04-23T13:52:00
NL,Ede,171.0,117166.0,,0,53,,2020-04-23T13:52:00
NL,Roosendaal,180.0,77226.0,,0,24,,2020-04-23T13:52:00
NL,Deventer,180.0,100718.0,,0,41,,2020-04-23T13:52:00
NL,Purmerend,182.0,81233.0,,0,61,,2020-04-23T13:52:00
NL,Vlaardingen,184.0,73445.0,,0,31,,2020-04-23T13:52:00
NL,Haarlemmermeer,189.0,156039.0,,0,57,,2020-04-23T13:52:00
NL,Vijfheerenlanden,191.0,56816.0,,0,27,,2020-04-23T13:52:00
NL,Alkmaar,204.0,109444.0,,0,50,,2020-04-23T13:52:00
NL,Gouda,211.0,73443.0,,0,32,,2020-04-23T13:52:00
NL,Hoeksche Waard,214.0,87461.0,,0,69,,2020-04-23T13:52:00
NL,Westland,217.0,110357.0,,0,49,,2020-04-23T13:52:00
NL,Capelle aan den IJssel,228.0,67151.0,,0,39,,2020-04-23T13:52:00
NL,Arnhem,228.0,161368.0,,0,58,,2020-04-23T13:52:00
NL,Dordrecht,230.0,119300.0,,0,75,,2020-04-23T13:52:00
NL,Velsen,231.0,68660.0,,0,28,,2020-04-23T13:52:00
NL,Haarlem,233.0,162961.0,,0,56,,2020-04-23T13:52:00
NL,Bernheze,236.0,31247.0,,0,87,,2020-04-23T13:52:00
NL,Uden,236.0,42122.0,,0,107,,2020-04-23T13:52:00
NL,Goeree-Overflakkee,240.0,50049.0,,0,53,,2020-04-23T13:52:00
NL,Peel en Maas,247.0,43420.0,,0,140,,2020-04-23T13:52:00
NL,Venlo,264.0,101797.0,,0,119,,2020-04-23T13:52:00
NL,Helmond,269.0,92432.0,,0,90,,2020-04-23T13:52:00
NL,Amstelveen,272.0,91691.0,,0,52,,2020-04-23T13:52:00
NL,Almere,275.0,211840.0,,0,108,,2020-04-23T13:52:00
NL,Heerlen,284.0,87057.0,,0,110,,2020-04-23T13:52:00
NL,Kampen,296.0,54340.0,,0,58,,2020-04-23T13:52:00
NL,Apeldoorn,302.0,163829.0,,0,51,,2020-04-23T13:52:00
NL,Zwolle,307.0,128831.0,,0,52,,2020-04-23T13:52:00
NL,Zaanstad,308.0,156711.0,,0,104,,2020-04-23T13:52:00
NL,Sittard-Geleen,319.0,92422.0,,0,103,,2020-04-23T13:52:00
NL,'s-Hertogenbosch,389.0,155113.0,,0,118,,2020-04-23T13:52:00
NL,Eindhoven,390.0,234456.0,,0,145,,2020-04-23T13:52:00
NL,Oss,404.0,91932.0,,0,132,,2020-04-23T13:52:00
NL,Breda,412.0,184271.0,,0,140,,2020-04-23T13:52:00
NL,Meierijstad,456.0,81197.0,,0,191,,2020-04-23T13:52:00
NL,Nijmegen,493.0,177698.0,,0,116,,2020-04-23T13:52:00
NL,Maastricht,572.0,121558.0,,0,160,,2020-04-23T13:52:00
NL,Tilburg,601.0,219800.0,,0,166,,2020-04-23T13:52:00
NL,Utrecht,699.0,357694.0,,0,208,,2020-04-23T13:52:00
NL,'s-Gravenhage,958.0,545163.0,,0,261,,2020-04-23T13:52:00
NL,Amsterdam,1628.0,872779.0,,0,504,,2020-04-23T13:52:00
NL,Rotterdam,1701.0,651376.0,,0,375,,2020-04-23T13:52:00
NL,,35729.0,,,4177,10158,,2020-04-23T13:52:00
NL,Schiermonnikoog,0.0,947.0,,0,0,,2020-04-24T13:53:00
NL,Vlieland,0.0,1152.0,,0,0,,2020-04-24T13:53:00
NL,Ameland,0.0,3718.0,,0,0,,2020-04-24T13:53:00
NL,Terschelling,2.0,4889.0,,0,0,,2020-04-24T13:53:00
NL,Loppersum,2.0,9533.0,,0,0,,2020-04-24T13:53:00
NL,Rozendaal,3.0,1705.0,,0,1,,2020-04-24T13:53:00
NL,Baarle-Nassau,5.0,6860.0,,0,1,,2020-04-24T13:53:00
NL,Stadskanaal,5.0,31688.0,,0,2,,2020-04-24T13:53:00
NL,Appingedam,5.0,11644.0,,0,3,,2020-04-24T13:53:00
NL,Pekela,5.0,12199.0,,0,4,,2020-04-24T13:53:00
NL,Noord-Beveland,6.0,7395.0,,0,1,,2020-04-24T13:53:00
NL,Dantumadiel,6.0,18916.0,,0,2,,2020-04-24T13:53:00
NL,Westerwolde,6.0,25796.0,,0,5,,2020-04-24T13:53:00
NL,Opmeer,7.0,11837.0,,0,1,,2020-04-24T13:53:00
NL,Zoeterwoude,7.0,8611.0,,0,2,,2020-04-24T13:53:00
NL,Ooststellingwerf,7.0,25472.0,,0,3,,2020-04-24T13:53:00
NL,Borger-Odoorn,8.0,25558.0,,0,2,,2020-04-24T13:53:00
NL,Beemster,8.0,10025.0,,0,4,,2020-04-24T13:53:00
NL,Achtkarspelen,9.0,27836.0,,0,0,,2020-04-24T13:53:00
NL,Veendam,9.0,27387.0,,0,2,,2020-04-24T13:53:00
NL,Texel,10.0,13573.0,,0,4,,2020-04-24T13:53:00
NL,Oldambt,12.0,38213.0,,0,6,,2020-04-24T13:53:00
NL,Aa en Hunze,13.0,25453.0,,0,1,,2020-04-24T13:53:00
NL,Eemnes,14.0,9247.0,,0,2,,2020-04-24T13:53:00
NL,Midden-Delfland,14.0,19344.0,,0,4,,2020-04-24T13:53:00
NL,Tytsjerksteradiel,15.0,32046.0,,0,4,,2020-04-24T13:53:00
NL,Harlingen,16.0,15720.0,,0,4,,2020-04-24T13:53:00
NL,Delfzijl,16.0,24666.0,,0,5,,2020-04-24T13:53:00
NL,Renswoude,16.0,5448.0,,0,5,,2020-04-24T13:53:00
NL,Sluis,16.0,23217.0,,0,7,,2020-04-24T13:53:00
NL,Noordenveld,17.0,31242.0,,0,3,,2020-04-24T13:53:00
NL,Putten,18.0,24113.0,,0,3,,2020-04-24T13:53:00
NL,Scherpenzeel,19.0,9880.0,,0,3,,2020-04-24T13:53:00
NL,Midden-Drenthe,19.0,33182.0,,0,6,,2020-04-24T13:53:00
NL,Bergen (L.),19.0,13085.0,,0,7,,2020-04-24T13:53:00
NL,Lisse,20.0,22957.0,,0,6,,2020-04-24T13:53:00
NL,Rhenen,20.0,20125.0,,0,7,,2020-04-24T13:53:00
NL,Kapelle,21.0,12691.0,,0,3,,2020-04-24T13:53:00
NL,Uitgeest,21.0,13649.0,,0,5,,2020-04-24T13:53:00
NL,Losser,21.0,22685.0,,0,7,,2020-04-24T13:53:00
NL,Reusel-De Mierden,21.0,13110.0,,0,10,,2020-04-24T13:53:00
NL,Landsmeer,22.0,11492.0,,0,3,,2020-04-24T13:53:00
NL,Borsele,22.0,22738.0,,0,5,,2020-04-24T13:53:00
NL,Westvoorne,22.0,14728.0,,0,6,,2020-04-24T13:53:00
NL,Opsterland,22.0,29742.0,,0,6,,2020-04-24T13:53:00
NL,Doesburg,22.0,11078.0,,0,7,,2020-04-24T13:53:00
NL,Noardeast-Fryslân,23.0,45251.0,,0,6,,2020-04-24T13:53:00
NL,Wijdemeren,23.0,24360.0,,0,7,,2020-04-24T13:53:00
NL,Blaricum,23.0,11536.0,,0,7,,2020-04-24T13:53:00
NL,Veere,24.0,21885.0,,0,6,,2020-04-24T13:53:00
NL,Laren,24.0,11274.0,,0,8,,2020-04-24T13:53:00
NL,Weststellingwerf,25.0,25916.0,,0,3,,2020-04-24T13:53:00
NL,Woudenberg,25.0,13362.0,,0,9,,2020-04-24T13:53:00
NL,Leiderdorp,25.0,27059.0,,0,10,,2020-04-24T13:53:00
NL,Ouder-Amstel,26.0,14029.0,,0,5,,2020-04-24T13:53:00
NL,Kaag en Braassem,26.0,27300.0,,0,6,,2020-04-24T13:53:00
NL,Het Hogeland,26.0,47834.0,,0,7,,2020-04-24T13:53:00
NL,Bunnik,26.0,15191.0,,0,7,,2020-04-24T13:53:00
NL,Hulst,26.0,27556.0,,0,8,,2020-04-24T13:53:00
NL,Wijk bij Duurstede,26.0,23910.0,,0,8,,2020-04-24T13:53:00
NL,Oostzaan,26.0,9733.0,,0,11,,2020-04-24T13:53:00
NL,Midden-Groningen,27.0,60804.0,,0,6,,2020-04-24T13:53:00
NL,Waalre,27.0,17454.0,,0,6,,2020-04-24T13:53:00
NL,Brielle,27.0,17282.0,,0,11,,2020-04-24T13:53:00
NL,Enkhuizen,27.0,18592.0,,0,18,,2020-04-24T13:53:00
NL,Hardinxveld-Giessendam,28.0,18295.0,,0,1,,2020-04-24T13:53:00
NL,Reimerswaal,28.0,22728.0,,0,4,,2020-04-24T13:53:00
NL,Hillegom,28.0,22208.0,,0,7,,2020-04-24T13:53:00
NL,Vaals,28.0,10099.0,,0,10,,2020-04-24T13:53:00
NL,Hendrik-Ido-Ambacht,29.0,31204.0,,0,6,,2020-04-24T13:53:00
NL,Mill en Sint Hubert,29.0,10941.0,,0,9,,2020-04-24T13:53:00
NL,Zandvoort,29.0,17116.0,,0,10,,2020-04-24T13:53:00
NL,Waterland,29.0,17422.0,,0,14,,2020-04-24T13:53:00
NL,Koggenland,30.0,22752.0,,0,6,,2020-04-24T13:53:00
NL,Den Helder,30.0,56305.0,,0,8,,2020-04-24T13:53:00
NL,Schouwen-Duiveland,30.0,33858.0,,0,11,,2020-04-24T13:53:00
NL,Meppel,31.0,33902.0,,0,6,,2020-04-24T13:53:00
NL,Westervoort,31.0,14973.0,,0,12,,2020-04-24T13:53:00
NL,Mook en Middelaar,32.0,7847.0,,0,6,,2020-04-24T13:53:00
