country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,1.0,0.1,0,0.0,0,2020-01-11T00:00:00
UK,Northern Ireland,1.0,0.1,0,0.0,0,2020-01-12T00:00:00
UK,Northern Ireland,1.0,0.1,0,0.0,0,2020-01-13T00:00:00
UK,Northern Ireland,1.0,0.1,0,0.0,0,2020-01-14T00:00:00
UK,Northern Ireland,1.0,0.1,0,0.0,0,2020-01-15T00:00:00
UK,Northern Ireland,1.0,0.1,0,0.0,0,2020-01-16T00:00:00
UK,Northern Ireland,1.0,0.1,0,0.0,0,2020-01-17T00:00:00
UK,Northern Ireland,1.0,0.1,0,0.0,0,2020-01-18T00:00:00
UK,Northern Ireland,1.0,0.1,0,0.0,0,2020-01-19T00:00:00
UK,Northern Ireland,1.0,0.1,0,0.0,0,2020-01-20T00:00:00
UK,Northern Ireland,1.0,0.1,0,0.0,0,2020-01-21T00:00:00
UK,Northern Ireland,1.0,0.1,0,0.0,0,2020-01-22T00:00:00
UK,Northern Ireland,1.0,0.1,0,0.0,0,2020-01-23T00:00:00
UK,Northern Ireland,1.0,0.1,0,0.0,0,2020-01-24T00:00:00
UK,Northern Ireland,1.0,0.1,0,0.0,0,2020-01-25T00:00:00
UK,Northern Ireland,1.0,0.1,0,0.0,0,2020-01-26T00:00:00
UK,Northern Ireland,1.0,0.1,0,0.0,0,2020-01-27T00:00:00
UK,Northern Ireland,1.0,0.1,0,0.0,0,2020-01-28T00:00:00
UK,Northern Ireland,1.0,0.1,0,0.0,0,2020-01-29T00:00:00
UK,Northern Ireland,1.0,0.1,0,0.0,0,2020-01-30T00:00:00
UK,Yorkshire and The Humber,1.0,0.0,0,0.0,0,2020-01-30T00:00:00
UK,Northern Ireland,1.0,0.1,0,0.0,0,2020-01-31T00:00:00
UK,Yorkshire and The Humber,1.0,0.0,0,0.0,0,2020-01-31T00:00:00
UK,Northern Ireland,1.0,0.1,0,0.0,0,2020-02-01T00:00:00
UK,Yorkshire and The Humber,1.0,0.0,0,0.0,0,2020-02-01T00:00:00
UK,Northern Ireland,1.0,0.1,0,0.0,0,2020-02-02T00:00:00
UK,Yorkshire and The Humber,1.0,0.0,0,0.0,0,2020-02-02T00:00:00
UK,Northern Ireland,1.0,0.1,0,0.0,0,2020-02-03T00:00:00
UK,Yorkshire and The Humber,1.0,0.0,0,0.0,0,2020-02-03T00:00:00
UK,Northern Ireland,1.0,0.1,0,0.0,0,2020-02-04T00:00:00
UK,Yorkshire and The Humber,1.0,0.0,0,0.0,0,2020-02-04T00:00:00
UK,Northern Ireland,1.0,0.1,0,0.0,0,2020-02-05T00:00:00
UK,Yorkshire and The Humber,1.0,0.0,0,0.0,0,2020-02-05T00:00:00
UK,South East,1.0,0.0,0,0.0,0,2020-02-05T00:00:00
UK,Northern Ireland,1.0,0.1,0,0.0,0,2020-02-06T00:00:00
UK,Yorkshire and The Humber,1.0,0.0,0,0.0,0,2020-02-06T00:00:00
UK,South East,1.0,0.0,0,0.0,0,2020-02-06T00:00:00
UK,Northern Ireland,1.0,0.1,0,0.0,0,2020-02-07T00:00:00
UK,Yorkshire and The Humber,1.0,0.0,0,0.0,0,2020-02-07T00:00:00
UK,South East,1.0,0.0,0,0.0,0,2020-02-07T00:00:00
UK,Northern Ireland,1.0,0.1,0,0.0,0,2020-02-08T00:00:00
UK,Yorkshire and The Humber,1.0,0.0,0,0.0,0,2020-02-08T00:00:00
UK,South East,5.0,0.1,0,0.0,0,2020-02-08T00:00:00
UK,Northern Ireland,1.0,0.1,0,0.0,0,2020-02-09T00:00:00
UK,Yorkshire and The Humber,1.0,0.0,0,0.0,0,2020-02-09T00:00:00
UK,South East,6.0,0.1,0,0.0,0,2020-02-09T00:00:00
UK,Northern Ireland,1.0,0.1,0,0.0,0,2020-02-10T00:00:00
UK,Yorkshire and The Humber,1.0,0.0,0,0.0,0,2020-02-10T00:00:00
UK,South East,6.0,0.1,0,0.0,0,2020-02-10T00:00:00
UK,Northern Ireland,1.0,0.1,0,0.0,0,2020-02-11T00:00:00
UK,London,1.0,0.0,0,0.0,0,2020-02-11T00:00:00
UK,Yorkshire and The Humber,1.0,0.0,0,0.0,0,2020-02-11T00:00:00
UK,South East,6.0,0.1,0,0.0,0,2020-02-11T00:00:00
UK,Northern Ireland,1.0,0.1,0,0.0,0,2020-02-12T00:00:00
UK,London,1.0,0.0,0,0.0,0,2020-02-12T00:00:00
UK,Yorkshire and The Humber,1.0,0.0,0,0.0,0,2020-02-12T00:00:00
UK,South East,6.0,0.1,0,0.0,0,2020-02-12T00:00:00
UK,Northern Ireland,1.0,0.1,0,0.0,0,2020-02-13T00:00:00
UK,London,1.0,0.0,0,0.0,0,2020-02-13T00:00:00
UK,Yorkshire and The Humber,1.0,0.0,0,0.0,0,2020-02-13T00:00:00
UK,South East,6.0,0.1,0,0.0,0,2020-02-13T00:00:00
UK,Northern Ireland,1.0,0.1,0,0.0,0,2020-02-14T00:00:00
UK,London,1.0,0.0,0,0.0,0,2020-02-14T00:00:00
UK,Yorkshire and The Humber,1.0,0.0,0,0.0,0,2020-02-14T00:00:00
UK,South East,6.0,0.1,0,0.0,0,2020-02-14T00:00:00
UK,Northern Ireland,1.0,0.1,0,0.0,0,2020-02-15T00:00:00
UK,London,1.0,0.0,0,0.0,0,2020-02-15T00:00:00
UK,Yorkshire and The Humber,1.0,0.0,0,0.0,0,2020-02-15T00:00:00
UK,South East,6.0,0.1,0,0.0,0,2020-02-15T00:00:00
UK,Northern Ireland,1.0,0.1,0,0.0,0,2020-02-16T00:00:00
UK,London,1.0,0.0,0,0.0,0,2020-02-16T00:00:00
UK,Yorkshire and The Humber,1.0,0.0,0,0.0,0,2020-02-16T00:00:00
UK,South East,6.0,0.1,0,0.0,0,2020-02-16T00:00:00
UK,Northern Ireland,1.0,0.1,0,0.0,0,2020-02-17T00:00:00
UK,London,1.0,0.0,0,0.0,0,2020-02-17T00:00:00
UK,Yorkshire and The Humber,1.0,0.0,0,0.0,0,2020-02-17T00:00:00
UK,South East,6.0,0.1,0,0.0,0,2020-02-17T00:00:00
UK,Northern Ireland,1.0,0.1,0,0.0,0,2020-02-18T00:00:00
UK,London,1.0,0.0,0,0.0,0,2020-02-18T00:00:00
UK,Yorkshire and The Humber,1.0,0.0,0,0.0,0,2020-02-18T00:00:00
UK,South East,6.0,0.1,0,0.0,0,2020-02-18T00:00:00
UK,Northern Ireland,1.0,0.1,0,0.0,0,2020-02-19T00:00:00
UK,London,1.0,0.0,0,0.0,0,2020-02-19T00:00:00
UK,Yorkshire and The Humber,1.0,0.0,0,0.0,0,2020-02-19T00:00:00
UK,South East,6.0,0.1,0,0.0,0,2020-02-19T00:00:00
UK,Northern Ireland,1.0,0.1,0,0.0,0,2020-02-20T00:00:00
UK,London,1.0,0.0,0,0.0,0,2020-02-20T00:00:00
UK,Yorkshire and The Humber,1.0,0.0,0,0.0,0,2020-02-20T00:00:00
UK,South East,6.0,0.1,0,0.0,0,2020-02-20T00:00:00
UK,Northern Ireland,1.0,0.1,0,0.0,0,2020-02-21T00:00:00
UK,London,1.0,0.0,0,0.0,0,2020-02-21T00:00:00
UK,East Midlands,1.0,0.0,0,0.0,0,2020-02-21T00:00:00
UK,Yorkshire and The Humber,1.0,0.0,0,0.0,0,2020-02-21T00:00:00
UK,South East,6.0,0.1,0,0.0,0,2020-02-21T00:00:00
UK,Northern Ireland,1.0,0.1,0,0.0,0,2020-02-22T00:00:00
UK,London,1.0,0.0,0,0.0,0,2020-02-22T00:00:00
UK,East Midlands,1.0,0.0,0,0.0,0,2020-02-22T00:00:00
UK,Yorkshire and The Humber,1.0,0.0,0,0.0,0,2020-02-22T00:00:00
UK,North West,1.0,0.0,0,0.0,0,2020-02-22T00:00:00
UK,South East,6.0,0.1,0,0.0,0,2020-02-22T00:00:00
UK,Northern Ireland,1.0,0.1,0,0.0,0,2020-02-23T00:00:00
UK,London,1.0,0.0,0,0.0,0,2020-02-23T00:00:00
UK,East Midlands,1.0,0.0,0,0.0,0,2020-02-23T00:00:00
UK,Yorkshire and The Humber,1.0,0.0,0,0.0,0,2020-02-23T00:00:00
UK,North West,1.0,0.0,0,0.0,0,2020-02-23T00:00:00
UK,South East,7.0,0.1,0,0.0,0,2020-02-23T00:00:00
UK,Northern Ireland,1.0,0.1,0,0.0,0,2020-02-24T00:00:00
UK,East Midlands,1.0,0.0,0,0.0,0,2020-02-24T00:00:00
UK,Yorkshire and The Humber,1.0,0.0,0,0.0,0,2020-02-24T00:00:00
UK,North West,1.0,0.0,0,0.0,0,2020-02-24T00:00:00
UK,London,2.0,0.0,0,0.0,0,2020-02-24T00:00:00
UK,South East,8.0,0.1,0,0.0,0,2020-02-24T00:00:00
UK,Northern Ireland,1.0,0.1,0,0.0,0,2020-02-25T00:00:00
UK,Yorkshire and The Humber,1.0,0.0,0,0.0,0,2020-02-25T00:00:00
UK,North West,1.0,0.0,0,0.0,0,2020-02-25T00:00:00
UK,East Midlands,2.0,0.0,0,0.0,0,2020-02-25T00:00:00
UK,London,5.0,0.1,0,0.0,0,2020-02-25T00:00:00
UK,South East,9.0,0.1,0,0.0,0,2020-02-25T00:00:00
UK,Northern Ireland,1.0,0.1,0,0.0,0,2020-02-26T00:00:00
UK,East of England,1.0,0.0,0,0.0,0,2020-02-26T00:00:00
UK,Yorkshire and The Humber,1.0,0.0,0,0.0,0,2020-02-26T00:00:00
UK,North West,1.0,0.0,0,0.0,0,2020-02-26T00:00:00
UK,South West,1.0,0.0,0,0.0,0,2020-02-26T00:00:00
UK,East Midlands,2.0,0.0,0,0.0,0,2020-02-26T00:00:00
UK,London,7.0,0.1,0,0.0,0,2020-02-26T00:00:00
UK,South East,9.0,0.1,0,0.0,0,2020-02-26T00:00:00
UK,Wales,1.0,0.0,0,0.0,0,2020-02-27T00:00:00
UK,Northern Ireland,1.0,0.1,0,0.0,0,2020-02-27T00:00:00
UK,North West,1.0,0.0,0,0.0,0,2020-02-27T00:00:00
UK,East Midlands,2.0,0.0,0,0.0,0,2020-02-27T00:00:00
UK,East of England,2.0,0.0,0,0.0,0,2020-02-27T00:00:00
UK,Yorkshire and The Humber,2.0,0.0,0,0.0,0,2020-02-27T00:00:00
UK,South West,2.0,0.0,0,0.0,0,2020-02-27T00:00:00
UK,London,9.0,0.1,0,0.0,0,2020-02-27T00:00:00
UK,South East,11.0,0.1,0,0.0,0,2020-02-27T00:00:00
UK,Scotland,1.0,0.0,0,0.0,0,2020-02-28T00:00:00
UK,Wales,1.0,0.0,0,0.0,0,2020-02-28T00:00:00
UK,Northern Ireland,1.0,0.1,0,0.0,0,2020-02-28T00:00:00
UK,North West,2.0,0.0,0,0.0,0,2020-02-28T00:00:00
UK,South West,2.0,0.0,0,0.0,0,2020-02-28T00:00:00
UK,East Midlands,3.0,0.1,0,0.0,0,2020-02-28T00:00:00
UK,East of England,4.0,0.1,0,0.0,0,2020-02-28T00:00:00
UK,Yorkshire and The Humber,4.0,0.1,0,0.0,0,2020-02-28T00:00:00
UK,London,12.0,0.1,0,0.0,0,2020-02-28T00:00:00
UK,South East,13.0,0.1,0,0.0,0,2020-02-28T00:00:00
UK,Scotland,1.0,0.0,0,0.0,0,2020-02-29T00:00:00
UK,Wales,1.0,0.0,0,0.0,0,2020-02-29T00:00:00
UK,Northern Ireland,1.0,0.1,0,0.0,0,2020-02-29T00:00:00
UK,North West,2.0,0.0,0,0.0,0,2020-02-29T00:00:00
UK,South West,2.0,0.0,0,0.0,0,2020-02-29T00:00:00
UK,East Midlands,4.0,0.1,0,0.0,0,2020-02-29T00:00:00
UK,East of England,4.0,0.1,0,0.0,0,2020-02-29T00:00:00
UK,Yorkshire and The Humber,4.0,0.1,0,0.0,0,2020-02-29T00:00:00
UK,London,13.0,0.1,0,0.0,0,2020-02-29T00:00:00
UK,South East,15.0,0.2,0,0.0,0,2020-02-29T00:00:00
UK,Wales,1.0,0.0,0,0.0,0,2020-03-01T00:00:00
UK,Northern Ireland,1.0,0.1,0,0.0,0,2020-03-01T00:00:00
UK,West Midlands,2.0,0.0,0,0.0,0,2020-03-01T00:00:00
UK,Scotland,3.0,0.1,0,0.0,0,2020-03-01T00:00:00
UK,East Midlands,5.0,0.1,0,0.0,0,2020-03-01T00:00:00
UK,East of England,5.0,0.1,0,0.0,0,2020-03-01T00:00:00
UK,South West,5.0,0.1,0,0.0,0,2020-03-01T00:00:00
UK,Yorkshire and The Humber,6.0,0.1,0,0.0,0,2020-03-01T00:00:00
UK,North West,9.0,0.1,0,0.0,0,2020-03-01T00:00:00
UK,South East,15.0,0.2,0,0.0,0,2020-03-01T00:00:00
UK,London,17.0,0.2,0,0.0,0,2020-03-01T00:00:00
UK,Wales,1.0,0.0,0,0.0,0,2020-03-02T00:00:00
UK,Northern Ireland,1.0,0.1,0,0.0,0,2020-03-02T00:00:00
UK,North East,1.0,0.0,0,0.0,0,2020-03-02T00:00:00
UK,Scotland,4.0,0.1,0,0.0,0,2020-03-02T00:00:00
UK,East of England,5.0,0.1,1,0.0,0,2020-03-02T00:00:00
UK,West Midlands,6.0,0.1,0,0.0,0,2020-03-02T00:00:00
UK,East Midlands,7.0,0.1,0,0.0,0,2020-03-02T00:00:00
UK,Yorkshire and The Humber,9.0,0.2,0,0.0,0,2020-03-02T00:00:00
UK,South West,13.0,0.2,0,0.0,0,2020-03-02T00:00:00
UK,North West,15.0,0.2,0,0.0,0,2020-03-02T00:00:00
UK,South East,16.0,0.2,0,0.0,0,2020-03-02T00:00:00
UK,London,29.0,0.3,0,0.0,0,2020-03-02T00:00:00
UK,Wales,1.0,0.0,0,0.0,0,2020-03-03T00:00:00
UK,Northern Ireland,1.0,0.1,0,0.0,0,2020-03-03T00:00:00
UK,North East,1.0,0.0,0,0.0,0,2020-03-03T00:00:00
UK,Scotland,7.0,0.1,0,0.0,0,2020-03-03T00:00:00
UK,West Midlands,7.0,0.1,0,0.0,0,2020-03-03T00:00:00
UK,East of England,12.0,0.2,1,0.0,0,2020-03-03T00:00:00
UK,Yorkshire and The Humber,13.0,0.2,0,0.0,0,2020-03-03T00:00:00
UK,East Midlands,14.0,0.3,1,0.0,0,2020-03-03T00:00:00
UK,North West,22.0,0.3,0,0.0,0,2020-03-03T00:00:00
UK,South West,23.0,0.4,0,0.0,0,2020-03-03T00:00:00
UK,South East,25.0,0.3,1,0.0,0,2020-03-03T00:00:00
UK,London,35.0,0.4,0,0.0,0,2020-03-03T00:00:00
UK,Northern Ireland,1.0,0.1,0,0.0,0,2020-03-04T00:00:00
UK,Wales,2.0,0.1,0,0.0,0,2020-03-04T00:00:00
UK,North East,2.0,0.1,0,0.0,0,2020-03-04T00:00:00
UK,West Midlands,10.0,0.2,0,0.0,0,2020-03-04T00:00:00
UK,Scotland,13.0,0.2,0,0.0,0,2020-03-04T00:00:00
UK,Yorkshire and The Humber,15.0,0.3,0,0.0,0,2020-03-04T00:00:00
UK,East Midlands,16.0,0.3,1,0.0,0,2020-03-04T00:00:00
UK,East of England,19.0,0.3,1,0.0,0,2020-03-04T00:00:00
UK,North West,24.0,0.3,0,0.0,0,2020-03-04T00:00:00
UK,South West,29.0,0.5,0,0.0,0,2020-03-04T00:00:00
UK,South East,32.0,0.3,1,0.0,0,2020-03-04T00:00:00
UK,London,53.0,0.6,0,0.0,0,2020-03-04T00:00:00
UK,Wales,2.0,0.1,0,0.0,0,2020-03-05T00:00:00
UK,Northern Ireland,3.0,0.2,0,0.0,0,2020-03-05T00:00:00
UK,North East,4.0,0.1,0,0.0,0,2020-03-05T00:00:00
UK,Scotland,15.0,0.3,0,0.0,0,2020-03-05T00:00:00
UK,West Midlands,16.0,0.3,0,0.0,0,2020-03-05T00:00:00
UK,Yorkshire and The Humber,17.0,0.3,0,0.0,0,2020-03-05T00:00:00
UK,East Midlands,19.0,0.4,1,0.0,0,2020-03-05T00:00:00
UK,East of England,20.0,0.3,1,0.0,0,2020-03-05T00:00:00
UK,South West,32.0,0.6,0,0.0,0,2020-03-05T00:00:00
UK,North West,34.0,0.5,0,0.0,0,2020-03-05T00:00:00
UK,South East,37.0,0.4,3,0.0,0,2020-03-05T00:00:00
UK,London,67.0,0.7,0,0.0,0,2020-03-05T00:00:00
UK,Wales,2.0,0.1,0,0.0,0,2020-03-06T00:00:00
UK,Northern Ireland,5.0,0.3,0,0.0,0,2020-03-06T00:00:00
UK,North East,5.0,0.2,0,0.0,0,2020-03-06T00:00:00
UK,Yorkshire and The Humber,18.0,0.3,0,0.0,0,2020-03-06T00:00:00
UK,West Midlands,18.0,0.3,0,0.0,0,2020-03-06T00:00:00
UK,Scotland,21.0,0.4,0,0.0,0,2020-03-06T00:00:00
UK,East of England,25.0,0.4,1,0.0,0,2020-03-06T00:00:00
UK,East Midlands,26.0,0.5,1,0.0,0,2020-03-06T00:00:00
UK,North West,36.0,0.5,0,0.0,0,2020-03-06T00:00:00
UK,South West,43.0,0.8,0,0.0,0,2020-03-06T00:00:00
UK,South East,53.0,0.6,3,0.0,0,2020-03-06T00:00:00
UK,London,91.0,1.0,0,0.0,0,2020-03-06T00:00:00
UK,Wales,4.0,0.1,0,0.0,0,2020-03-07T00:00:00
UK,North East,7.0,0.3,0,0.0,0,2020-03-07T00:00:00
UK,Northern Ireland,10.0,0.5,0,0.0,0,2020-03-07T00:00:00
UK,Yorkshire and The Humber,23.0,0.4,0,0.0,0,2020-03-07T00:00:00
UK,West Midlands,24.0,0.4,0,0.0,0,2020-03-07T00:00:00
UK,Scotland,27.0,0.5,0,0.0,0,2020-03-07T00:00:00
UK,East of England,28.0,0.4,1,0.0,0,2020-03-07T00:00:00
UK,East Midlands,31.0,0.6,1,0.0,0,2020-03-07T00:00:00
UK,North West,45.0,0.6,0,0.0,0,2020-03-07T00:00:00
UK,South West,48.0,0.9,0,0.0,0,2020-03-07T00:00:00
UK,South East,57.0,0.6,3,0.0,0,2020-03-07T00:00:00
UK,London,106.0,1.2,0,0.0,0,2020-03-07T00:00:00
UK,Wales,5.0,0.2,0,0.0,0,2020-03-08T00:00:00
UK,North East,7.0,0.3,0,0.0,0,2020-03-08T00:00:00
UK,Northern Ireland,13.0,0.7,0,0.0,0,2020-03-08T00:00:00
UK,Yorkshire and The Humber,26.0,0.5,0,0.0,0,2020-03-08T00:00:00
UK,West Midlands,28.0,0.5,1,0.0,0,2020-03-08T00:00:00
UK,Scotland,30.0,0.5,0,0.0,0,2020-03-08T00:00:00
UK,East of England,30.0,0.5,1,0.0,0,2020-03-08T00:00:00
UK,East Midlands,32.0,0.7,1,0.0,0,2020-03-08T00:00:00
UK,North West,50.0,0.7,1,0.0,0,2020-03-08T00:00:00
UK,South West,51.0,0.9,0,0.0,0,2020-03-08T00:00:00
UK,South East,67.0,0.7,4,0.0,0,2020-03-08T00:00:00
UK,London,128.0,1.4,0,0.0,0,2020-03-08T00:00:00
UK,Wales,8.0,0.3,0,0.0,0,2020-03-09T00:00:00
UK,North East,10.0,0.4,0,0.0,0,2020-03-09T00:00:00
UK,Northern Ireland,16.0,0.8,0,0.0,0,2020-03-09T00:00:00
UK,Yorkshire and The Humber,33.0,0.6,0,0.0,0,2020-03-09T00:00:00
UK,East of England,35.0,0.6,2,0.0,0,2020-03-09T00:00:00
UK,West Midlands,36.0,0.6,1,0.0,0,2020-03-09T00:00:00
UK,East Midlands,42.0,0.9,1,0.0,0,2020-03-09T00:00:00
UK,Scotland,46.0,0.8,0,0.0,0,2020-03-09T00:00:00
UK,South West,56.0,1.0,1,0.0,0,2020-03-09T00:00:00
UK,North West,57.0,0.8,1,0.0,0,2020-03-09T00:00:00
UK,South East,91.0,1.0,5,0.1,0,2020-03-09T00:00:00
UK,London,181.0,2.0,2,0.0,0,2020-03-09T00:00:00
UK,North East,14.0,0.5,0,0.0,0,2020-03-10T00:00:00
UK,Wales,20.0,0.6,0,0.0,0,2020-03-10T00:00:00
UK,Northern Ireland,21.0,1.1,0,0.0,0,2020-03-10T00:00:00
UK,East of England,51.0,0.8,2,0.0,0,2020-03-10T00:00:00
UK,Yorkshire and The Humber,51.0,0.9,0,0.0,0,2020-03-10T00:00:00
UK,West Midlands,53.0,0.9,2,0.0,0,2020-03-10T00:00:00
UK,East Midlands,54.0,1.1,1,0.0,0,2020-03-10T00:00:00
UK,Scotland,67.0,1.2,0,0.0,0,2020-03-10T00:00:00
UK,South West,67.0,1.2,1,0.0,0,2020-03-10T00:00:00
UK,North West,72.0,1.0,1,0.0,0,2020-03-10T00:00:00
UK,South East,127.0,1.4,6,0.1,0,2020-03-10T00:00:00
UK,London,273.0,3.0,3,0.0,0,2020-03-10T00:00:00
UK,North East,15.0,0.6,0,0.0,0,2020-03-11T00:00:00
UK,Northern Ireland,32.0,1.7,0,0.0,0,2020-03-11T00:00:00
UK,Wales,35.0,1.1,0,0.0,0,2020-03-11T00:00:00
UK,Yorkshire and The Humber,61.0,1.1,0,0.0,0,2020-03-11T00:00:00
UK,East of England,65.0,1.0,2,0.0,0,2020-03-11T00:00:00
UK,East Midlands,79.0,1.6,1,0.0,0,2020-03-11T00:00:00
UK,South West,81.0,1.4,2,0.0,0,2020-03-11T00:00:00
UK,West Midlands,82.0,1.4,3,0.1,0,2020-03-11T00:00:00
UK,North West,89.0,1.2,2,0.0,0,2020-03-11T00:00:00
UK,Scotland,93.0,1.7,0,0.0,0,2020-03-11T00:00:00
UK,South East,177.0,1.9,7,0.1,0,2020-03-11T00:00:00
UK,London,456.0,5.1,7,0.1,0,2020-03-11T00:00:00
UK,North East,17.0,0.6,0,0.0,0,2020-03-12T00:00:00
UK,Northern Ireland,36.0,1.9,0,0.0,0,2020-03-12T00:00:00
UK,Wales,60.0,1.9,0,0.0,0,2020-03-12T00:00:00
UK,Yorkshire and The Humber,75.0,1.4,1,0.0,0,2020-03-12T00:00:00
UK,East of England,83.0,1.3,2,0.0,0,2020-03-12T00:00:00
UK,East Midlands,96.0,2.0,2,0.0,0,2020-03-12T00:00:00
UK,South West,99.0,1.8,2,0.0,0,2020-03-12T00:00:00
UK,West Midlands,129.0,2.2,7,0.1,0,2020-03-12T00:00:00
UK,North West,129.0,1.8,2,0.0,0,2020-03-12T00:00:00
UK,Scotland,131.0,2.4,0,0.0,0,2020-03-12T00:00:00
UK,South East,263.0,2.9,7,0.1,0,2020-03-12T00:00:00
UK,London,620.0,6.9,13,0.1,0,2020-03-12T00:00:00
UK,North East,23.0,0.9,0,0.0,0,2020-03-13T00:00:00
UK,Northern Ireland,47.0,2.5,0,0.0,0,2020-03-13T00:00:00
UK,Yorkshire and The Humber,87.0,1.6,1,0.0,0,2020-03-13T00:00:00
UK,Wales,88.0,2.8,0,0.0,0,2020-03-13T00:00:00
UK,East Midlands,118.0,2.4,3,0.1,0,2020-03-13T00:00:00
UK,East of England,120.0,1.9,3,0.0,0,2020-03-13T00:00:00
UK,South West,129.0,2.3,2,0.0,0,2020-03-13T00:00:00
UK,West Midlands,169.0,2.8,10,0.2,0,2020-03-13T00:00:00
UK,North West,172.0,2.3,5,0.1,0,2020-03-13T00:00:00
UK,Scotland,179.0,3.3,0,0.0,0,2020-03-13T00:00:00
UK,South East,316.0,3.4,9,0.1,0,2020-03-13T00:00:00
UK,London,755.0,8.4,19,0.2,0,2020-03-13T00:00:00
UK,North East,29.0,1.1,0,0.0,0,2020-03-14T00:00:00
UK,Northern Ireland,57.0,3.0,0,0.0,0,2020-03-14T00:00:00
UK,Yorkshire and The Humber,99.0,1.8,1,0.0,0,2020-03-14T00:00:00
UK,Wales,107.0,3.4,0,0.0,0,2020-03-14T00:00:00
UK,East of England,136.0,2.2,3,0.0,0,2020-03-14T00:00:00
UK,East Midlands,137.0,2.8,4,0.1,0,2020-03-14T00:00:00
UK,South West,139.0,2.5,3,0.1,0,2020-03-14T00:00:00
UK,North West,197.0,2.7,6,0.1,0,2020-03-14T00:00:00
UK,Scotland,198.0,3.6,0,0.0,0,2020-03-14T00:00:00
UK,West Midlands,200.0,3.4,13,0.2,0,2020-03-14T00:00:00
UK,South East,357.0,3.9,12,0.1,0,2020-03-14T00:00:00
UK,London,905.0,10.1,30,0.3,0,2020-03-14T00:00:00
UK,North East,39.0,1.5,1,0.0,0,2020-03-15T00:00:00
UK,Northern Ireland,59.0,3.1,0,0.0,0,2020-03-15T00:00:00
UK,Yorkshire and The Humber,109.0,2.0,3,0.1,0,2020-03-15T00:00:00
UK,Wales,139.0,4.4,0,0.0,0,2020-03-15T00:00:00
UK,South West,156.0,2.8,4,0.1,0,2020-03-15T00:00:00
UK,East Midlands,163.0,3.4,4,0.1,0,2020-03-15T00:00:00
UK,East of England,171.0,2.7,5,0.1,0,2020-03-15T00:00:00
UK,Scotland,210.0,3.8,0,0.0,0,2020-03-15T00:00:00
UK,North West,221.0,3.0,10,0.1,0,2020-03-15T00:00:00
UK,West Midlands,244.0,4.1,17,0.3,0,2020-03-15T00:00:00
UK,South East,410.0,4.5,19,0.2,0,2020-03-15T00:00:00
UK,London,1070.0,11.9,39,0.4,0,2020-03-15T00:00:00
UK,North East,46.0,1.7,1,0.0,0,2020-03-16T00:00:00
UK,Northern Ireland,67.0,3.5,0,0.0,0,2020-03-16T00:00:00
UK,Yorkshire and The Humber,137.0,2.5,5,0.1,0,2020-03-16T00:00:00
UK,South West,174.0,3.1,4,0.1,0,2020-03-16T00:00:00
UK,Wales,176.0,5.6,0,0.0,0,2020-03-16T00:00:00
UK,East of England,195.0,3.1,7,0.1,0,2020-03-16T00:00:00
UK,East Midlands,197.0,4.1,8,0.2,0,2020-03-16T00:00:00
UK,Scotland,231.0,4.2,0,0.0,0,2020-03-16T00:00:00
UK,North West,277.0,3.8,12,0.2,0,2020-03-16T00:00:00
UK,West Midlands,300.0,5.1,26,0.4,0,2020-03-16T00:00:00
UK,South East,488.0,5.3,27,0.3,0,2020-03-16T00:00:00
UK,London,1304.0,14.6,54,0.6,0,2020-03-16T00:00:00
UK,North East,62.0,2.3,1,0.0,0,2020-03-17T00:00:00
UK,Northern Ireland,76.0,4.0,0,0.0,0,2020-03-17T00:00:00
UK,Yorkshire and The Humber,168.0,3.1,7,0.1,0,2020-03-17T00:00:00
UK,South West,195.0,3.5,6,0.1,0,2020-03-17T00:00:00
UK,Wales,213.0,6.8,0,0.0,0,2020-03-17T00:00:00
UK,East Midlands,230.0,4.8,8,0.2,0,2020-03-17T00:00:00
UK,East of England,235.0,3.8,9,0.1,0,2020-03-17T00:00:00
UK,Scotland,274.0,5.0,0,0.0,0,2020-03-17T00:00:00
UK,North West,332.0,4.5,16,0.2,0,2020-03-17T00:00:00
UK,West Midlands,369.0,6.2,35,0.6,0,2020-03-17T00:00:00
UK,South East,577.0,6.3,35,0.4,0,2020-03-17T00:00:00
UK,London,1615.0,18.0,77,0.9,0,2020-03-17T00:00:00
UK,North East,76.0,2.8,2,0.1,0,2020-03-18T00:00:00
UK,Northern Ireland,89.0,4.7,0,0.0,0,2020-03-18T00:00:00
UK,Yorkshire and The Humber,215.0,3.9,9,0.2,0,2020-03-18T00:00:00
UK,South West,239.0,4.2,9,0.2,0,2020-03-18T00:00:00
UK,Wales,249.0,7.9,0,0.0,0,2020-03-18T00:00:00
UK,East Midlands,278.0,5.7,11,0.2,0,2020-03-18T00:00:00
UK,East of England,309.0,5.0,12,0.2,0,2020-03-18T00:00:00
UK,Scotland,315.0,5.8,0,0.0,0,2020-03-18T00:00:00
UK,North West,416.0,5.7,23,0.3,0,2020-03-18T00:00:00
UK,West Midlands,468.0,7.9,44,0.7,0,2020-03-18T00:00:00
UK,South East,699.0,7.6,48,0.5,0,2020-03-18T00:00:00
UK,London,1970.0,22.0,103,1.1,0,2020-03-18T00:00:00
UK,North East,95.0,3.6,3,0.1,0,2020-03-19T00:00:00
