country,nuts_2,nuts_3,lau,cases,population,datetime
PT,Lisboa e Vale do Tejo,SANTARÉM,SALVATERRA DE MAGOS,1343,21295,2021-01-29T00:00:00
PT,Centro,COIMBRA,CANTANHEDE,1351,35011,2021-01-29T00:00:00
PT,Lisboa e Vale do Tejo,SETÚBAL,MOITA,1352,64407,2021-01-29T00:00:00
PT,Norte,AVEIRO,SÃO JOÃO DA MADEIRA,1353,21958,2021-01-29T00:00:00
PT,Alentejo,ÉVORA,MORA,1353,4138,2021-01-29T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,ENTRONCAMENTO,1354,21558,2021-01-29T00:00:00
PT,Norte,BRAGA,GUIMARÃES,1363,152309,2021-01-29T00:00:00
PT,Norte,BRAGANÇA,BRAGANÇA,1372,33607,2021-01-29T00:00:00
PT,Lisboa e Vale do Tejo,LISBOA,SINTRA,1377,391402,2021-01-29T00:00:00
PT,Norte,VILA REAL,MONTALEGRE,1378,8997,2021-01-29T00:00:00
PT,Lisboa e Vale do Tejo,LEIRIA,ALCOBAÇA,1384,53555,2021-01-29T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,SANTARÉM,1398,57421,2021-01-29T00:00:00
PT,Lisboa e Vale do Tejo,LISBOA,LISBOA,1404,509515,2021-01-29T00:00:00
PT,Norte,AVEIRO,AROUCA,1404,20720,2021-01-29T00:00:00
PT,Norte,BRAGA,VILA NOVA DE FAMALICÃO,1406,131676,2021-01-29T00:00:00
PT,Algarve,FARO,LOULÉ,1406,68697,2021-01-29T00:00:00
PT,Norte,BRAGANÇA,VILA FLOR,1406,6044,2021-01-29T00:00:00
PT,Centro,CASTELO BRANCO,FUNDÃO,1408,26495,2021-01-29T00:00:00
PT,Alentejo,PORTALEGRE,FRONTEIRA,1412,2974,2021-01-29T00:00:00
PT,Centro,LEIRIA,PORTO DE MÓS,1418,23275,2021-01-29T00:00:00
PT,Norte,PORTO,SANTO TIRSO,1437,68055,2021-01-29T00:00:00
PT,Centro,CASTELO BRANCO,SERTÃ,1441,14577,2021-01-29T00:00:00
PT,Centro,VISEU,CARREGAL DO SAL,1445,9271,2021-01-29T00:00:00
PT,Lisboa e Vale do Tejo,LISBOA,LOURES,1453,213687,2021-01-29T00:00:00
PT,Algarve,FARO,ALBUFEIRA,1457,41528,2021-01-29T00:00:00
PT,Lisboa e Vale do Tejo,LISBOA,ODIVELAS,1464,161774,2021-01-29T00:00:00
PT,Centro,AVEIRO,ANADIA,1471,27258,2021-01-29T00:00:00
PT,Alentejo,PORTALEGRE,CASTELO DE VIDE,1473,2919,2021-01-29T00:00:00
PT,Lisboa e Vale do Tejo,LISBOA,VILA FRANCA DE XIRA,1482,141957,2021-01-29T00:00:00
PT,Norte,AVEIRO,SANTA MARIA DA FEIRA,1495,138636,2021-01-29T00:00:00
PT,Centro,COIMBRA,MIRANDA DO CORVO,1503,12708,2021-01-29T00:00:00
PT,Centro,COIMBRA,COIMBRA,1503,134166,2021-01-29T00:00:00
PT,Centro,AVEIRO,ESTARREJA,1507,26006,2021-01-29T00:00:00
PT,Centro,AVEIRO,ÁGUEDA,1508,46075,2021-01-29T00:00:00
PT,Norte,VISEU,LAMEGO,1518,24895,2021-01-29T00:00:00
PT,Alentejo,BEJA,OURIQUE,1519,4607,2021-01-29T00:00:00
PT,Alentejo,BEJA,BARRANCOS,1530,1634,2021-01-29T00:00:00
PT,Norte,BRAGA,VILA VERDE,1533,46911,2021-01-29T00:00:00
PT,Alentejo,BEJA,MOURA,1545,13718,2021-01-29T00:00:00
PT,Norte,VILA REAL,SANTA MARTA DE PENAGUIÃO,1546,6599,2021-01-29T00:00:00
PT,Alentejo,ÉVORA,VENDAS NOVAS,1555,11255,2021-01-29T00:00:00
PT,Centro,GUARDA,GUARDA,1560,38969,2021-01-29T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,ALCANENA,1569,12809,2021-01-29T00:00:00
PT,Alentejo,ÉVORA,MONTEMOR-O-NOVO,1585,15647,2021-01-29T00:00:00
PT,Centro,AVEIRO,OVAR,1587,54260,2021-01-29T00:00:00
PT,Açores,AÇORES,RIBEIRA GRANDE,1591,32811,2021-01-29T00:00:00
PT,Norte,BRAGA,CELORICO DE BASTO,1591,19040,2021-01-29T00:00:00
PT,Norte,PORTO,PÓVOA DE VARZIM,1598,62784,2021-01-29T00:00:00
PT,Lisboa e Vale do Tejo,LISBOA,MAFRA,1598,84816,2021-01-29T00:00:00
PT,Centro,COIMBRA,ARGANIL,1598,11014,2021-01-29T00:00:00
PT,Alentejo,BEJA,ALMODÔVAR,1606,6725,2021-01-29T00:00:00
PT,Lisboa e Vale do Tejo,LISBOA,TORRES VEDRAS,1622,78530,2021-01-29T00:00:00
PT,Norte,BRAGA,BARCELOS,1625,116187,2021-01-29T00:00:00
PT,Norte,VILA REAL,MURÇA,1629,5463,2021-01-29T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,TORRES NOVAS,1629,34933,2021-01-29T00:00:00
PT,Norte,VIANA DO CASTELO,PONTE DE LIMA,1634,41315,2021-01-29T00:00:00
PT,Norte,PORTO,VILA DO CONDE,1637,79899,2021-01-29T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,BENAVENTE,1644,30602,2021-01-29T00:00:00
PT,Centro,VISEU,VISEU,1646,97249,2021-01-29T00:00:00
PT,Alentejo,BEJA,ALVITO,1655,2477,2021-01-29T00:00:00
PT,Alentejo,PORTALEGRE,PONTE DE SOR,1667,14994,2021-01-29T00:00:00
PT,Alentejo,BEJA,BEJA,1680,33579,2021-01-29T00:00:00
PT,Norte,BRAGA,VIEIRA DO MINHO,1680,11842,2021-01-29T00:00:00
PT,Lisboa e Vale do Tejo,LISBOA,ARRUDA DOS VINHOS,1681,15412,2021-01-29T00:00:00
PT,Centro,LEIRIA,POMBAL,1691,51461,2021-01-29T00:00:00
PT,Centro,GUARDA,VILA NOVA DE FOZ CÔA,1692,6503,2021-01-29T00:00:00
PT,Lisboa e Vale do Tejo,SETÚBAL,PALMELA,1726,64269,2021-01-29T00:00:00
PT,Norte,BRAGA,PÓVOA DE LANHOSO,1730,21499,2021-01-29T00:00:00
PT,Norte,VILA REAL,PESO DA RÉGUA,1731,15773,2021-01-29T00:00:00
PT,Centro,VISEU,MANGUALDE,1734,18510,2021-01-29T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,RIO MAIOR,1752,20379,2021-01-29T00:00:00
PT,Centro,GUARDA,CELORICO DA BEIRA,1761,6928,2021-01-29T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,ALMEIRIM,1783,22546,2021-01-29T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,OURÉM,1796,44044,2021-01-29T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,MAÇÃO,1851,6267,2021-01-29T00:00:00
PT,Alentejo,PORTALEGRE,CAMPO MAIOR,1854,7874,2021-01-29T00:00:00
PT,Alentejo,PORTALEGRE,ELVAS,1880,20528,2021-01-29T00:00:00
PT,Alentejo,ÉVORA,VILA VIÇOSA,1881,7656,2021-01-29T00:00:00
PT,Norte,VIANA DO CASTELO,PAREDES DE COURA,1886,8535,2021-01-29T00:00:00
PT,Alentejo,ÉVORA,ALANDROAL,1903,4992,2021-01-29T00:00:00
PT,Norte,VIANA DO CASTELO,MELGAÇO,1903,8093,2021-01-29T00:00:00
PT,Norte,BRAGA,ESPOSENDE,1905,34177,2021-01-29T00:00:00
PT,Norte,VILA REAL,RIBEIRA DE PENA,1912,6016,2021-01-29T00:00:00
PT,Norte,VIANA DO CASTELO,VILA NOVA DE CERVEIRA,1930,8910,2021-01-29T00:00:00
PT,Alentejo,PORTALEGRE,ARRONCHES,1950,2820,2021-01-29T00:00:00
PT,Centro,AVEIRO,MEALHADA,1989,19914,2021-01-29T00:00:00
PT,Alentejo,ÉVORA,REGUENGOS DE MONSARAZ,1997,10015,2021-01-29T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,TOMAR,2025,36748,2021-01-29T00:00:00
PT,Centro,LEIRIA,FIGUEIRÓ DOS VINHOS,2029,5568,2021-01-29T00:00:00
PT,Centro,VISEU,TONDELA,2030,26357,2021-01-29T00:00:00
PT,Centro,VISEU,CASTRO DAIRE,2055,13823,2021-01-29T00:00:00
PT,Centro,VISEU,SÃO PEDRO DO SUL,2058,15403,2021-01-29T00:00:00
PT,Norte,VISEU,ARMAMAR,2063,5769,2021-01-29T00:00:00
PT,Centro,AVEIRO,SEVER DO VOUGA,2083,11331,2021-01-29T00:00:00
PT,Alentejo,ÉVORA,ARRAIOLOS,2107,6928,2021-01-29T00:00:00
PT,Norte,VISEU,TAROUCA,2140,7804,2021-01-29T00:00:00
PT,Algarve,FARO,TAVIRA,2144,24530,2021-01-29T00:00:00
PT,Alentejo,PORTALEGRE,MONFORTE,2151,2975,2021-01-29T00:00:00
PT,Centro,LEIRIA,ANSIÃO,2151,12039,2021-01-29T00:00:00
PT,Centro,VISEU,NELAS,2158,12974,2021-01-29T00:00:00
PT,Norte,VISEU,SÃO JOÃO DA PESQUEIRA,2161,7125,2021-01-29T00:00:00
PT,Norte,VISEU,PENEDONO,2161,2591,2021-01-29T00:00:00
PT,Centro,LEIRIA,PEDRÓGÃO GRANDE,2199,3410,2021-01-29T00:00:00
PT,Centro,AVEIRO,MURTOSA,2199,10279,2021-01-29T00:00:00
PT,Lisboa e Vale do Tejo,SETÚBAL,SETÚBAL,2227,115126,2021-01-29T00:00:00
PT,Norte,BRAGANÇA,MIRANDA DO DOURO,2240,6830,2021-01-29T00:00:00
PT,Norte,VILA REAL,BOTICAS,2241,4998,2021-01-29T00:00:00
PT,Norte,VIANA DO CASTELO,ARCOS DE VALDEVEZ,2251,20926,2021-01-29T00:00:00
PT,Centro,GUARDA,TRANCOSO,2265,8875,2021-01-29T00:00:00
PT,Centro,VISEU,OLIVEIRA DE FRADES,2305,9936,2021-01-29T00:00:00
PT,Norte,BRAGANÇA,ALFÂNDEGA DA FÉ,2308,4550,2021-01-29T00:00:00
PT,Norte,VIANA DO CASTELO,PONTE DA BARCA,2335,11180,2021-01-29T00:00:00
PT,Centro,VISEU,SÁTÃO,2418,11580,2021-01-29T00:00:00
PT,Centro,COIMBRA,PENACOVA,2439,13694,2021-01-29T00:00:00
PT,Alentejo,ÉVORA,VIANA DO ALENTEJO,2449,5145,2021-01-29T00:00:00
PT,Centro,GUARDA,PINHEL,2467,8511,2021-01-29T00:00:00
PT,Alentejo,ÉVORA,ESTREMOZ,2491,12728,2021-01-29T00:00:00
PT,Alentejo,PORTALEGRE,NISA,2508,6061,2021-01-29T00:00:00
PT,Norte,VIANA DO CASTELO,CAMINHA,2513,15877,2021-01-29T00:00:00
PT,Centro,VISEU,VILA NOVA DE PAIVA,2603,4687,2021-01-29T00:00:00
PT,Norte,VISEU,MOIMENTA DA BEIRA,2712,9736,2021-01-29T00:00:00
PT,Norte,BRAGANÇA,MOGADOURO,2919,8392,2021-01-29T00:00:00
PT,Centro,GUARDA,MÊDA,2965,4587,2021-01-29T00:00:00
PT,Centro,COIMBRA,TÁBUA,2991,11368,2021-01-29T00:00:00
PT,Centro,VISEU,VOUZELA,3129,9619,2021-01-29T00:00:00
PT,Centro,COIMBRA,VILA NOVA DE POIARES,3142,6939,2021-01-29T00:00:00
PT,Centro,COIMBRA,PAMPILHOSA DA SERRA,3195,4037,2021-01-29T00:00:00
PT,Norte,VISEU,SERNANCELHE,3225,5396,2021-01-29T00:00:00
PT,Alentejo,SETÚBAL,ALCÁCER DO SAL,3276,11659,2021-01-29T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,FERREIRA DO ZÊZERE,3355,7959,2021-01-29T00:00:00
PT,Centro,COIMBRA,GÓIS,3417,3805,2021-01-29T00:00:00
PT,Alentejo,ÉVORA,BORBA,3652,6736,2021-01-29T00:00:00
PT,Centro,VISEU,PENALVA DO CASTELO,3781,7115,2021-01-29T00:00:00
PT,Centro,GUARDA,FORNOS DE ALGODRES,4196,4528,2021-01-29T00:00:00
PT,Alentejo,PORTALEGRE,ALTER DO CHÃO,4234,3165,2021-01-29T00:00:00
PT,Centro,GUARDA,FIGUEIRA DE CASTELO RODRIGO,5534,5584,2021-01-29T00:00:00
PT,Alentejo,BEJA,CUBA,6224,4595,2021-01-29T00:00:00
PT,Centro,GUARDA,AGUIAR DA BEIRA,6255,4652,2021-01-29T00:00:00
