country,lau,cases,population,datetime
PT,VILA VIÇOSA,0,7656,2021-05-08T00:00:00
PT,CELORICO DA BEIRA,0,6928,2021-05-08T00:00:00
PT,CORVO,0,464,2021-05-08T00:00:00
PT,CRATO,0,3129,2021-05-08T00:00:00
PT,CUBA,0,4595,2021-05-08T00:00:00
PT,ENTRONCAMENTO,0,21558,2021-05-08T00:00:00
PT,FIGUEIRA DE CASTELO RODRIGO,0,5584,2021-05-08T00:00:00
PT,FREIXO DE ESPADA À CINTA,0,3298,2021-05-08T00:00:00
PT,CASTRO VERDE,0,6949,2021-05-08T00:00:00
PT,FRONTEIRA,0,2974,2021-05-08T00:00:00
PT,GÓIS,0,3805,2021-05-08T00:00:00
PT,GOUVEIA,0,12387,2021-05-08T00:00:00
PT,HORTA,0,14521,2021-05-08T00:00:00
PT,IDANHA-A-NOVA,0,8043,2021-05-08T00:00:00
PT,LAJES DO PICO,0,4490,2021-05-08T00:00:00
PT,MAÇÃO,0,6267,2021-05-08T00:00:00
PT,MADALENA,0,5895,2021-05-08T00:00:00
PT,GAVIÃO,0,3263,2021-05-08T00:00:00
PT,MANTEIGAS,0,3007,2021-05-08T00:00:00
PT,CASTRO MARIM,0,6237,2021-05-08T00:00:00
PT,CARRAZEDA DE ANSIÃES,0,5666,2021-05-08T00:00:00
PT,ALCANENA,0,12809,2021-05-08T00:00:00
PT,ALFÂNDEGA DA FÉ,0,4550,2021-05-08T00:00:00
PT,ALMEIDA,0,5830,2021-05-08T00:00:00
PT,ALMODÔVAR,0,6725,2021-05-08T00:00:00
PT,ALTER DO CHÃO,0,3165,2021-05-08T00:00:00
PT,ALVITO,0,2477,2021-05-08T00:00:00
PT,ANSIÃO,0,12039,2021-05-08T00:00:00
PT,CASTELO DE VIDE,0,2919,2021-05-08T00:00:00
PT,ARMAMAR,0,5769,2021-05-08T00:00:00
PT,ARRONCHES,0,2820,2021-05-08T00:00:00
PT,AVIS,0,4247,2021-05-08T00:00:00
PT,BARRANCOS,0,1634,2021-05-08T00:00:00
PT,BELMONTE,0,6398,2021-05-08T00:00:00
PT,BOMBARRAL,0,12558,2021-05-08T00:00:00
PT,BORBA,0,6736,2021-05-08T00:00:00
PT,CALHETA [R.A. MADEIRA],0,10867,2021-05-08T00:00:00
PT,ARRAIOLOS,0,6928,2021-05-08T00:00:00
PT,MARVÃO,0,3005,2021-05-08T00:00:00
PT,ALCOUTIM,0,2159,2021-05-08T00:00:00
PT,MÉRTOLA,0,6142,2021-05-08T00:00:00
PT,SABUGAL,0,10585,2021-05-08T00:00:00
PT,SANTA CRUZ DA GRACIOSA,0,4208,2021-05-08T00:00:00
PT,SÃO BRÁS DE ALPORTEL,0,10416,2021-05-08T00:00:00
PT,SÃO JOÃO DA PESQUEIRA,0,7125,2021-05-08T00:00:00
PT,SÃO ROQUE DO PICO,0,3266,2021-05-08T00:00:00
PT,SÃO VICENTE,0,5143,2021-05-08T00:00:00
PT,SOURE,0,17120,2021-05-08T00:00:00
PT,RIBEIRA DE PENA,0,6016,2021-05-08T00:00:00
PT,TERRAS DE BOURO,0,6361,2021-05-08T00:00:00
PT,VIANA DO ALENTEJO,0,5145,2021-05-08T00:00:00
PT,VILA DE REI,0,3323,2021-05-08T00:00:00
PT,VILA FLOR,0,6044,2021-05-08T00:00:00
PT,VILA NOVA DA BARQUINHA,0,7461,2021-05-08T00:00:00
PT,VILA NOVA DE FOZ CÔA,0,6503,2021-05-08T00:00:00
PT,VILA NOVA DE PAIVA,0,4687,2021-05-08T00:00:00
PT,MEALHADA,0,19914,2021-05-08T00:00:00
PT,VELAS,0,5093,2021-05-08T00:00:00
PT,REGUENGOS DE MONSARAZ,0,10015,2021-05-08T00:00:00
PT,VILA VELHA DE RÓDÃO,0,3144,2021-05-08T00:00:00
PT,PROENÇA-A-NOVA,0,7298,2021-05-08T00:00:00
PT,MONFORTE,0,2975,2021-05-08T00:00:00
PT,REDONDO,0,6353,2021-05-08T00:00:00
PT,MONTEMOR-O-NOVO,0,15647,2021-05-08T00:00:00
PT,MORA,0,4138,2021-05-08T00:00:00
PT,MOURÃO,0,2450,2021-05-08T00:00:00
PT,NISA,0,6061,2021-05-08T00:00:00
PT,OLEIROS,0,5003,2021-05-08T00:00:00
PT,OURIQUE,0,4607,2021-05-08T00:00:00
PT,MONCHIQUE,0,5077,2021-05-08T00:00:00
PT,PENALVA DO CASTELO,0,7115,2021-05-08T00:00:00
PT,PENAMACOR,0,4755,2021-05-08T00:00:00
PT,PENELA,0,5397,2021-05-08T00:00:00
PT,PONTE DE SOR,0,14994,2021-05-08T00:00:00
PT,PORTALEGRE,0,22172,2021-05-08T00:00:00
PT,PORTEL,0,5828,2021-05-08T00:00:00
PT,PORTO SANTO,0,5202,2021-05-08T00:00:00
PT,VILA DA PRAIA DA VITÓRIA,0,21317,2021-05-08T00:00:00
PT,PENACOVA,0,13694,2021-05-08T00:00:00
PT,ANGRA DO HEROÍSMO,3,33807,2021-05-08T00:00:00
PT,ALBERGARIA-A-VELHA,4,24144,2021-05-08T00:00:00
PT,SEIA,4,22234,2021-05-08T00:00:00
PT,MANGUALDE,5,18510,2021-05-08T00:00:00
PT,ANADIA,7,27258,2021-05-08T00:00:00
PT,BENAVENTE,7,30602,2021-05-08T00:00:00
PT,SINES,7,13715,2021-05-08T00:00:00
PT,VALENÇA,8,13290,2021-05-08T00:00:00
PT,ESTREMOZ,8,12728,2021-05-08T00:00:00
PT,VENDAS NOVAS,9,11255,2021-05-08T00:00:00
PT,SÁTÃO,9,11580,2021-05-08T00:00:00
PT,SALVATERRA DE MAGOS,9,21295,2021-05-08T00:00:00
PT,PALMELA,9,64269,2021-05-08T00:00:00
PT,MIRANDELA,9,21754,2021-05-08T00:00:00
PT,CANTANHEDE,9,35011,2021-05-08T00:00:00
PT,SOBRAL DE MONTE AGRAÇO,9,10651,2021-05-08T00:00:00
PT,CALDAS DA RAINHA,10,51912,2021-05-08T00:00:00
PT,ELVAS,10,20528,2021-05-08T00:00:00
PT,SANTARÉM,10,57421,2021-05-08T00:00:00
PT,SANTIAGO DO CACÉM,10,28791,2021-05-08T00:00:00
PT,VOUZELA,10,9619,2021-05-08T00:00:00
PT,MURTOSA,10,10279,2021-05-08T00:00:00
PT,VILA NOVA DE CERVEIRA,11,8910,2021-05-08T00:00:00
PT,MORTÁGUA,11,8803,2021-05-08T00:00:00
PT,CHAMUSCA,11,9197,2021-05-08T00:00:00
PT,ESTARREJA,12,26006,2021-05-08T00:00:00
PT,ÁGUEDA,13,46075,2021-05-08T00:00:00
PT,AZAMBUJA,13,22716,2021-05-08T00:00:00
PT,CARTAXO,13,23843,2021-05-08T00:00:00
PT,VINHAIS,13,7746,2021-05-08T00:00:00
PT,VIZELA,13,23897,2021-05-08T00:00:00
PT,CAMPO MAIOR,13,7874,2021-05-08T00:00:00
PT,SERTÃ,14,14577,2021-05-08T00:00:00
PT,MACEDO DE CAVALEIROS,14,14516,2021-05-08T00:00:00
PT,GRÂNDOLA,14,14639,2021-05-08T00:00:00
PT,TONDELA,15,26357,2021-05-08T00:00:00
PT,SANTA MARTA DE PENAGUIÃO,15,6599,2021-05-08T00:00:00
PT,MOURA,15,13718,2021-05-08T00:00:00
PT,FUNDÃO,15,26495,2021-05-08T00:00:00
PT,OLIVEIRA DO BAIRRO,16,24277,2021-05-08T00:00:00
PT,MONTEMOR-O-VELHO,16,25224,2021-05-08T00:00:00
PT,ALCÁCER DO SAL,17,11659,2021-05-08T00:00:00
PT,ALCOBAÇA,17,53555,2021-05-08T00:00:00
PT,VILA POUCA DE AGUIAR,17,11961,2021-05-08T00:00:00
PT,SABROSA,17,5918,2021-05-08T00:00:00
PT,CONDEIXA-A-NOVA,17,17733,2021-05-08T00:00:00
