country,lau,cases,population,datetime
PT,VINHAIS,0,7746,2021-07-08T00:00:00
PT,FREIXO DE ESPADA À CINTA,0,3298,2021-07-08T00:00:00
PT,FIGUEIRÓ DOS VINHOS,0,5568,2021-07-08T00:00:00
PT,FIGUEIRA DE CASTELO RODRIGO,0,5584,2021-07-08T00:00:00
PT,CRATO,0,3129,2021-07-08T00:00:00
PT,CORVO,0,464,2021-07-08T00:00:00
PT,CELORICO DA BEIRA,0,6928,2021-07-08T00:00:00
PT,CASTANHEIRA DE PÊRA,0,2614,2021-07-08T00:00:00
PT,FRONTEIRA,0,2974,2021-07-08T00:00:00
PT,CARRAZEDA DE ANSIÃES,0,5666,2021-07-08T00:00:00
PT,CALHETA [R.A. AÇORES],0,3184,2021-07-08T00:00:00
PT,BELMONTE,0,6398,2021-07-08T00:00:00
PT,ARRONCHES,0,2820,2021-07-08T00:00:00
PT,ALTER DO CHÃO,0,3165,2021-07-08T00:00:00
PT,ALFÂNDEGA DA FÉ,0,4550,2021-07-08T00:00:00
PT,ALCOUTIM,0,2159,2021-07-08T00:00:00
PT,AGUIAR DA BEIRA,0,4652,2021-07-08T00:00:00
PT,CAMPO MAIOR,0,7874,2021-07-08T00:00:00
PT,LAJES DAS FLORES,0,1463,2021-07-08T00:00:00
PT,VILA VELHA DE RÓDÃO,0,3144,2021-07-08T00:00:00
PT,MANTEIGAS,0,3007,2021-07-08T00:00:00
PT,VILA NOVA DE CERVEIRA,0,8910,2021-07-08T00:00:00
PT,SEVER DO VOUGA,0,11331,2021-07-08T00:00:00
PT,SERNANCELHE,0,5396,2021-07-08T00:00:00
PT,SÃO VICENTE,0,5143,2021-07-08T00:00:00
PT,SÃO JOÃO DA PESQUEIRA,0,7125,2021-07-08T00:00:00
PT,SANTA CRUZ DAS FLORES,0,2165,2021-07-08T00:00:00
PT,PORTO MONIZ,0,2342,2021-07-08T00:00:00
PT,PENEDONO,0,2591,2021-07-08T00:00:00
PT,SÃO ROQUE DO PICO,0,3266,2021-07-08T00:00:00
PT,MONFORTE,0,2975,2021-07-08T00:00:00
PT,PENAMACOR,0,4755,2021-07-08T00:00:00
PT,MÊDA,0,4587,2021-07-08T00:00:00
PT,MÉRTOLA,0,6142,2021-07-08T00:00:00
PT,MESÃO FRIO,0,3964,2021-07-08T00:00:00
PT,MADALENA,0,5895,2021-07-08T00:00:00
PT,MOGADOURO,0,8392,2021-07-08T00:00:00
PT,MONDIM DE BASTO,0,6946,2021-07-08T00:00:00
PT,MIRANDA DO DOURO,0,6830,2021-07-08T00:00:00
PT,ANGRA DO HEROÍSMO,3,33807,2021-07-08T00:00:00
PT,BAIÃO,5,18748,2021-07-08T00:00:00
PT,ARCOS DE VALDEVEZ,5,20926,2021-07-08T00:00:00
PT,AMARES,6,18129,2021-07-08T00:00:00
PT,MACEDO DE CAVALEIROS,7,14516,2021-07-08T00:00:00
PT,SABUGAL,10,10585,2021-07-08T00:00:00
PT,RESENDE,10,10137,2021-07-08T00:00:00
PT,MONÇÃO,11,17869,2021-07-08T00:00:00
PT,MORTÁGUA,11,8803,2021-07-08T00:00:00
PT,PINHEL,12,8511,2021-07-08T00:00:00
PT,ALJUSTREL,12,8247,2021-07-08T00:00:00
PT,TAROUCA,13,7804,2021-07-08T00:00:00
PT,CASTELO DE PAIVA,13,15454,2021-07-08T00:00:00
PT,SERPA,14,14304,2021-07-08T00:00:00
PT,VILA DA PRAIA DA VITÓRIA,14,21317,2021-07-08T00:00:00
PT,VALENÇA,15,13290,2021-07-08T00:00:00
PT,VILA NOVA DE FOZ CÔA,16,6503,2021-07-08T00:00:00
PT,REDONDO,16,6353,2021-07-08T00:00:00
PT,CELORICO DE BASTO,16,19040,2021-07-08T00:00:00
PT,COVILHÃ,17,46787,2021-07-08T00:00:00
PT,NISA,17,6061,2021-07-08T00:00:00
PT,ALMEIDA,17,5830,2021-07-08T00:00:00
PT,TABUAÇO,17,6033,2021-07-08T00:00:00
PT,VILA FLOR,17,6044,2021-07-08T00:00:00
PT,PORTEL,17,5828,2021-07-08T00:00:00
PT,VIDIGUEIRA,18,5510,2021-07-08T00:00:00
PT,ARGANIL,18,11014,2021-07-08T00:00:00
PT,PESO DA RÉGUA,19,15773,2021-07-08T00:00:00
PT,MURÇA,19,5463,2021-07-08T00:00:00
PT,MIRANDELA,19,21754,2021-07-08T00:00:00
