country,lau,cases,population,datetime
PT,VELAS,118,5093,2022-01-07T00:00:00
PT,LAJES DAS FLORES,137,1463,2022-01-07T00:00:00
PT,CALHETA [R.A. AÇORES],158,3184,2022-01-07T00:00:00
PT,VINHAIS,158,7746,2022-01-07T00:00:00
PT,MOURÃO,206,2450,2022-01-07T00:00:00
PT,CORVO,213,464,2022-01-07T00:00:00
PT,BORBA,225,6736,2022-01-07T00:00:00
PT,SANTA CRUZ DAS FLORES,231,2165,2022-01-07T00:00:00
PT,VIDIGUEIRA,237,5510,2022-01-07T00:00:00
PT,BARRANCOS,246,1634,2022-01-07T00:00:00
PT,VIANA DO ALENTEJO,255,5145,2022-01-07T00:00:00
PT,AGUIAR DA BEIRA,259,4652,2022-01-07T00:00:00
PT,MADALENA,272,5895,2022-01-07T00:00:00
PT,SÃO ROQUE DO PICO,275,3266,2022-01-07T00:00:00
PT,TORRE DE MONCORVO,289,7695,2022-01-07T00:00:00
PT,FERREIRA DO ALENTEJO,295,7845,2022-01-07T00:00:00
PT,MARVÃO,306,3005,2022-01-07T00:00:00
PT,OLEIROS,319,5003,2022-01-07T00:00:00
PT,MIRANDA DO DOURO,325,6830,2022-01-07T00:00:00
PT,ALFÂNDEGA DA FÉ,378,4550,2022-01-07T00:00:00
PT,LAJES DO PICO,380,4490,2022-01-07T00:00:00
PT,MOIMENTA DA BEIRA,381,9736,2022-01-07T00:00:00
PT,CASTANHEIRA DE PÊRA,388,2614,2022-01-07T00:00:00
PT,VILA NOVA DE FOZ CÔA,389,6503,2022-01-07T00:00:00
PT,TRANCOSO,393,8875,2022-01-07T00:00:00
PT,ANGRA DO HEROÍSMO,395,33807,2022-01-07T00:00:00
PT,VILA VIÇOSA,397,7656,2022-01-07T00:00:00
PT,VENDAS NOVAS,402,11255,2022-01-07T00:00:00
PT,ODEMIRA,406,24717,2022-01-07T00:00:00
PT,CASTELO DE VIDE,415,2919,2022-01-07T00:00:00
PT,PORTEL,416,5828,2022-01-07T00:00:00
PT,VILA DE REI,419,3323,2022-01-07T00:00:00
PT,CARREGAL DO SAL,419,9271,2022-01-07T00:00:00
PT,RESENDE,419,10137,2022-01-07T00:00:00
PT,HORTA,443,14521,2022-01-07T00:00:00
PT,SERNANCELHE,447,5396,2022-01-07T00:00:00
PT,REGUENGOS DE MONSARAZ,453,10015,2022-01-07T00:00:00
PT,SANTA COMBA DÃO,460,10452,2022-01-07T00:00:00
PT,FIGUEIRA DE CASTELO RODRIGO,465,5584,2022-01-07T00:00:00
PT,FIGUEIRÓ DOS VINHOS,467,5568,2022-01-07T00:00:00
PT,MONTALEGRE,473,8997,2022-01-07T00:00:00
PT,MONFORTE,475,2975,2022-01-07T00:00:00
PT,FRONTEIRA,477,2974,2022-01-07T00:00:00
PT,MESÃO FRIO,482,3964,2022-01-07T00:00:00
PT,CUBA,484,4595,2022-01-07T00:00:00
PT,VILA DA PRAIA DA VITÓRIA,485,21317,2022-01-07T00:00:00
PT,PAMPILHOSA DA SERRA,496,4037,2022-01-07T00:00:00
PT,VILA FLOR,499,6044,2022-01-07T00:00:00
PT,GRÂNDOLA,500,14639,2022-01-07T00:00:00
